artist_name,artist_genre,artist_img,artist_id,artist_country
Chain Wallet,modern dream pop,https://i.scdn.co/image/ab6761610000e5ebd2eb8d7d40031c06fae6d003,7f30iIMeDj414u0IomBVrw,Norway
Snowglobe,memphis indie,https://i.scdn.co/image/91fecfeb10615d83be42ca7610867d41ebfa23d4,5u2iRPK4Bnau3AOKS5YQlV,United States
Bekay,underground rap,https://i.scdn.co/image/ab6761610000e5eba7ce8460b71f4f69d217a148,2oQusz6BL4uMnPkQJN5n8m,United States
6PM RECORDS,Unknown,https://i.scdn.co/image/ab6761610000e5eb7007c375b63227a9b7705fe0,3PeXrPTDFpmBfdfBR8nDAj,Spain
Change Of Loyalty,"progressive metalcore, russian metalcore",https://i.scdn.co/image/ab67616d0000b2731545b4ee0d6b95520dd699a2,0AKPLWN41NdiyTZq4JI3DQ,Russia
Access Denied,Unknown,https://i.scdn.co/image/ab67616d0000b273f39cbcb9456dddc7f46dc0b5,2TIq3r8CFJEJR9QklspncY,Poland
Lucy Wainwright Roche,ectofolk,https://i.scdn.co/image/ab6761610000e5ebfdaf89def83a26e2fd273cc0,7wozU91V443wj9l0YlISmE,United States
Wayfarers,Unknown,https://i.scdn.co/image/ab6761610000e5ebca6d3eb338f03cc69cc66890,2ITSMMQkSxMMULKrwOFY3V,United States
Pam Hall,"deep ragga, lovers rock, old school dancehall",https://i.scdn.co/image/ab67616d0000b273ff76c47cfeb5f32d840ea122,5SilYJCMwvJ7R6zBkysVgL,Jamaica
Alan Wilkis,Unknown,https://i.scdn.co/image/ab67616d0000b273a6145cad00a0422c3dba1b0b,5pKf5sdzaKJTF6qpfYFbnU,United States
Leatherwolf,"glam metal, sleaze rock",https://i.scdn.co/image/ad3fb760f27a888b7c0b4c1ff24ace02c42d056e,1e4sTndn6XYL3IOvmuWpsJ,United States
Liam Payne,pop,https://i.scdn.co/image/ab6761610000e5eb4b2a3fffa1076ea1c920dcb2,5pUo3fmmHT8bhCyHE52hA6,Germany
Ophélie Winter,"classic french pop, french pop",https://i.scdn.co/image/ab6761610000e5ebc44a0062aa5e302ec370e8da,1CWf9Py9ugzhwqunEEIFYP,France
Tomoyo Harada,shibuya-kei,https://i.scdn.co/image/ab6761610000e5ebf0f50cbd092931a8cf9b5e6f,6tl1VDtemwax4iIKxqekK1,Japan
JDG,melbourne bounce,https://i.scdn.co/image/ab6761610000e5eb52ebb31c9cebb61ff1fc5805,7oqJesfsNfHYYN6bEKR6UP,Australia
Niall Horan,pop,https://i.scdn.co/image/ab6761610000e5ebeccc1cde8e9fdcf1c9289897,1Hsdzj7Dlq2I7tHP7501T4,Japan
Zen Guerrilla,Unknown,https://i.scdn.co/image/48d5ac3f7d98cfdd77b6457e3a2041d15852cb83,1DXSOh1Ej7spg9XCFUt3nU,United States
Cedell Davis,delta blues,https://i.scdn.co/image/a07b46ce571e26f77f33050db1df6b10dd91ba36,0Savi9s4Zz0g4hENYhUP0F,United States
Dirty Heads,"reggae fusion, reggae rock",https://i.scdn.co/image/ab6761610000e5ebd8e5e7a99216ee220c49446f,6GkJh85o22LfD2vgL9DP6f,Netherlands
Hey Willpower,Unknown,https://i.scdn.co/image/ab67616d0000b27372306f37a86289f474f904ff,34IOrTzZr9vELYQgsWGY5M,United States
Lord Invader,calypso,https://i.scdn.co/image/ab67616d0000b2732bdaf28d195292dce8704301,1S1XUYadNLS2gkRKSxG1vl,Trinidad and Tobago
Life on Planets,indie soul,https://i.scdn.co/image/ab6761610000e5eb01b13add900891c97410fead,2EtksajEPOMDkyVKMZi1eO,Canada
"吳雨霏, Ping Pung",Unknown,,1NDcEYerrURRSYLefPx82h,China
Anna Aaron,"swiss indie, swiss rock",https://i.scdn.co/image/ab6761610000e5eb670b7a89a188ca91a40b457b,0yaptyutnlF0rkKBo1K46F,Switzerland
Denis Sulta,scottish electronic,https://i.scdn.co/image/ab6761610000e5ebb5092c3d4b78b40f760038c1,7cDu9zG1gVQrMdSGBAhzvn,United Kingdom
The Ponderosa Twins Plus One,Unknown,https://i.scdn.co/image/ab6761610000e5eb5c26cdc58af87867d7bf31fa,4U8RRuQqYoeXH2JuTr6QMM,United States
electric citizen,"gaian doom, psychedelic doom",https://i.scdn.co/image/ab6761610000e5eb68b02560480c4f9b290c437a,4Cym4Hrc1wHY99UqoVQ8zZ,United States
Makana,slack-key guitar,https://i.scdn.co/image/ab6761610000e5ebdab53041fc521c7306280630,5cP5AByXG70KVZlVQsAMOD,United States
Nick Höppner,float house,https://i.scdn.co/image/ab6761610000e5ebe14d5ce350d7c09dca145151,5yRBDiQxiBWgaUHdLnIMCi,Germany
Angélica Gallegos,regional mexicano femenil,https://i.scdn.co/image/ab6761610000e5eb46c04de980a35644b03e293c,0x5h9zpuylgle1BtMTgfvb,Sweden
Schwarzer Engel,neue deutsche harte,https://i.scdn.co/image/ab6761610000e5eb6ad46cb185df1074c905a7a9,15g7I4KWNHNSPdcCtm6dpk,Germany
The Ambush,deep progressive trance,https://i.scdn.co/image/ab6761610000e5eb961d535478f208ae634708a7,5jVIIGjQhJETV92dpsUErP,Germany
Jamie Principle,"chicago house, classic house",https://i.scdn.co/image/ab6761610000e5eb9ac184fb2521f8cf1a63a8dd,5obQFNrkFoWB51hm1JTHMw,United States
Michael Wycoff,"post-disco, post-disco soul",https://i.scdn.co/image/ab67616d0000b273ac57eea8fb6674711190be30,03WrOkxi8Ktm2tBYI1Z7vV,United States
Granville Anderson,instrumental lullaby,https://i.scdn.co/image/ab67616d0000b27397d234093093f31b2dfa6ab6,4s404Rqm5KCM94kqRVVzPg,France
Zonata,"swedish power metal, symphonic power metal",https://i.scdn.co/image/ab67616d0000b273fa058f37514193a8e266d189,6EiP4zf8DuisqFZFtoXS49,Sweden
Charly Lownoise & Mental Theo,"bubble trance, happy hardcore, hardcore techno",https://i.scdn.co/image/ab6761610000e5eb52fe1f7edd4cb45c15c0797c,5GLFbwgiU1YyAoQD8C4nvC,Netherlands
The Rays,"doo-wop, rhythm and blues",https://i.scdn.co/image/ab67616d0000b2736199c9f115d128cf58ec4c0c,3owdLGoMpuTwee9KIh1Ibv,United States
Dryden Mitchell,Unknown,https://i.scdn.co/image/ab67616d0000b2736551aa86897de1a0e5cd188e,2ZI2NWZFwMMTyiRK2GFOt0,United States
Icarus Witch,"nwothm, pittsburgh metal",https://i.scdn.co/image/ab6761610000e5ebd46da94854ea658bc3101239,489PePPNalMw4XtPYdHMkk,United States
Jack McManus,piano rock,https://i.scdn.co/image/ab67616d0000b273cca984c0409a2fb77f241adf,5FZhjOOsYjcshzz1tEAjZ9,United Kingdom
Scarve,"french death metal, french metal",https://i.scdn.co/image/ab67616d0000b2734c58c28787d4e7740677f4c0,5uhHZJPR0zOEURCKOzNIde,France
Sunnyboys,"australian alternative rock, australian rock",https://i.scdn.co/image/ab6761610000e5ebcfbcbbab33ab23fd831cfc38,6sAh1RUpXblYP320gZ91LC,Australia
David Huntsinger,piano cover,https://i.scdn.co/image/ab67616d0000b273f62cd1655516228ae3667865,4kzKZExmgB0xijgF6blONc,United States
FKi 1st,atl trap,https://i.scdn.co/image/ab6761610000e5eb5106183d5f77b3e759e94d82,53ixqKNKVTgtSx3m3DGMA2,United States
Vtgnike,russian electronic,https://i.scdn.co/image/cfc36c643e9c7d30be3633f69ef5ed1d2509de4e,2PD51xY1xO9IdEPW9ci8PP,Russia
Four80East,smooth jazz,https://i.scdn.co/image/ab6761610000e5ebddf0ab65d67471933c00f81b,2xiHxT5QkkxHVhljrRGbW9,Germany
Forest Silence,"atmospheric black metal, autonomous black metal, forest black metal, hungarian black metal, hungarian metal",https://i.scdn.co/image/ab67616d0000b273374ab29390ba62e0743bebe9,4ZQuQPUBrb7FY41tlWrObo,Hungary
Frankie Carle,"honky-tonk piano, space age pop",https://i.scdn.co/image/c10ecbeda185c9a469fc8d72124e9d1aafe4f4bf,40SRPccslwLmXEIf9hZUJu,United States
Kajman,polish hip hop,https://i.scdn.co/image/ab6761610000e5eb4cf975299da4ead48e30be66,0u8gysXBF7y75wIYt65zFH,Poland
Jim Beard,Unknown,https://i.scdn.co/image/6b188d04f793b8a8401c501ba9af09facbc1da49,1vVZQ7n7b1R3o8qFZlhfw0,United States
The Jolly Rogers,"pirate, shanty",https://i.scdn.co/image/ab6761610000e5eb15215bab38aff103cbafcb95,5cZNBkUJAeR33iegmDo9of,United States
The Prostitutes,czech rock,https://i.scdn.co/image/ab6761610000e5eb12675b36d5b75b909df3f4a4,0f1rzun1HatziZlkOj3Pcv,Czech Republic
Matt Schofield,"blues-rock guitar, british blues, modern blues",https://i.scdn.co/image/ab67616d0000b273634cd308f91bdf3f58c10740,2X84rq2QtQimpEoY6Ms7JE,United Kingdom
Veronika Fischer,ostrock,https://i.scdn.co/image/ab67616d0000b273e78ff460dcbd7244b0fed322,4KVVlLfYWWnzo3clDHGPDC,Germany
Årabrot,"norwegian alternative rock, norwegian metal, norwegian rock",https://i.scdn.co/image/ab6761610000e5eb13c68843722f3bdd5fd5d3ab,1vKXAkXBGSbjgGcOPYLI6j,Norway
Kill Devil Hill,"north carolina metal, southern metal",https://i.scdn.co/image/ab6761610000e5eb4a76ae145283c412ae838ee1,45gTrJcFdq1HhxZjNlPEcM,United States
Michael Potts,show tunes,https://i.scdn.co/image/ab67616d0000b273c16e6322c4a62a3228467837,3LN0smgJZFeHPFy1fcB6uD,United States
Night In Gales,melodic death metal,https://i.scdn.co/image/ab6761610000e5eb9641aa86fd0f839df4b1e03d,16l3GG2iL03FXfxJaNx1rC,Germany
Stef Chura,"bubblegrunge, detroit indie, indie punk",https://i.scdn.co/image/ab6761610000e5ebf1f3c37dd548cd4a09ebae86,1mZ4u1cMEPjsu6uEa6OxCq,United States
The Maldives,Unknown,https://i.scdn.co/image/ab6761610000e5eb29f2884253ee620586be3da5,5WUrxNXVtQTh9F6EbViBlG,United States
Boyce Avenue,"acoustic cover, neo mellow, viral pop",https://i.scdn.co/image/ab6761610000e5ebaa5fdba75703df74c3be99a7,7CQwac16i1W5ej8YpuL3dv,Estonia
Avenue Oceän,Unknown,https://i.scdn.co/image/ab6761610000e5ebb7038c3990033cf79a3b11f8,2phbZYVWph9FDtqbbYkjiH,United Kingdom
Celebrate The Nun,synthpop,https://i.scdn.co/image/ab67616d0000b273a2895dfb89d4789582cf8449,4IYkhuY2RwtKdIU2691J1D,Germany
The Vandals,"hardcore punk, punk, ska, ska punk, skate punk",https://i.scdn.co/image/ab6761610000e5ebd9b778744c8131ea0ca5a0eb,4AqIRTZF6DDmKmdorgFug6,Canada
Aelyn,russian trance,https://i.scdn.co/image/ab67616d0000b2737fb88aa3014ee1152105eda6,4NE92t97AYcXqTBDN6Ho5V,Ukraine
Gaby Moreno,"guatemalan pop, latinx alternative, rock chapin",https://i.scdn.co/image/ab6761610000e5eb653855186646ad9e15205450,0K9pSmFx0kWESA9jqx8aCW,Italy
Los Tres Reyes,"bolero, bolero mexicano",https://i.scdn.co/image/ab67616d0000b27316378c10e8d39644471dcea1,6QZS9lcGeckgZNy0PN7R7u,Mexico
Mad Heads,"psychobilly, ukrainian folk rock, ukrainian rock",https://i.scdn.co/image/ab6761610000e5eb35f4b29496ac9ec4b1af7a5f,2q3fzwgqdfcrJNIdy7hpXY,Ukraine
Artist Reaching Christ,Unknown,https://i.scdn.co/image/ab67616d0000b273e5bf77ba8acaf1d7c0f35598,4IeTirAIlJFix9yndvZd6T,Iran
Treasureseason,cambridgeshire indie,https://i.scdn.co/image/ab6761610000e5eb3026fba0a746d731b4ef6f31,1QYLPCha8SMSkIBQhyiYfx,United Kingdom
A Positive Life,ambient fusion,https://i.scdn.co/image/ab67616d0000b2739f6ab808fc864afa1e14b575,4eEXSHCcsWsahkVvCPmOpH,United Kingdom
Kaukázus,"hungarian pop, hungarian rock, magyar alternative",https://i.scdn.co/image/ab6761610000e5ebf39e8b6ecd04dfc557cdaf99,1jf18UNlvDrLdEixB3yXNo,Hungary
Unbunny,indie fuzzpop,https://i.scdn.co/image/ab67616d0000b273402ec11f403f73f9e9738734,0X149njDwV5sDZRWdkNYIP,United States
MercyMe,"ccm, christian alternative rock, christian indie, christian music",https://i.scdn.co/image/ab6761610000e5eb46196125b56397cd4e0d9c4b,6APm8EjxOHSYM5B4i3vT3q,United States
New Artist Spotlight,Unknown,https://i.scdn.co/image/ab67616d0000b27307617d85eb1247831991d703,1Yk912s46hRDu0aEvLG8WO,Slovakia
Kidd G,modern country pop,https://i.scdn.co/image/ab6761610000e5ebe69c4b14e6def96d3f44c3a3,5edcHuf8pWH3I00WTorajM,Denmark
Brassy,Unknown,https://i.scdn.co/image/ab67616d0000b2731dab6e4a42f460a5414f30f9,0ipTsOMk95BfqPbnHmvbu7,United Kingdom
Claudia Brücken,"new romantic, solo wave",https://i.scdn.co/image/ab67616d0000b273e57b14224fc5c8e569b11b37,3hgScOR5Vi0of1URWqB9IC,Germany
Lumo,rain,https://i.scdn.co/image/ab67616d0000b273d0e59453c08f941a28b8c4eb,2T0jucohOQ58uTtQR66BhK,Japan
The Loose Cannons,Unknown,https://i.scdn.co/image/ab67616d0000b2738df1413fd084ecf9a59b821c,25phwSR14gjMHNFnqqxyuY,United Kingdom
Food For Animals,"conscious hip hop, industrial hip hop",https://i.scdn.co/image/ab67616d0000b273df60e5912de89435bba3bd5d,6b5Vtx79T7E4NYqsDYvVqV,United States
The Meatmen,hardcore punk,https://i.scdn.co/image/f057cc8d32c279f4bde904d476022e3f8008a22d,2Pu7FTzx1loEs7y6EWLljQ,United States
Tommy Dorsey,"adult standards, big band, dixieland, jazz trombone, swing, tin pan alley, vintage jazz",https://i.scdn.co/image/4367a220969549b7737db08c7e993306d6b8f1c9,4WoGga7UeRcmjD4ufif4nG,United States
Cecil Gant Trio,Unknown,,47lXleIGJ2VscYXfBeyFOx,United States
Julia Fischer,"classical performance, violin",https://i.scdn.co/image/ab6761610000e5ebbcf559c9729fb246bfe8e8e6,7k2OVLYjYoFDAxfVOl6ZD2,Germany
Renato Teixeira,"mpb, sertanejo tradicional, viola caipira",https://i.scdn.co/image/ab6761610000e5eb1cebb18c0c6fcfe6d23df286,0FIgaYFg1Vp5TSLm2xwtLI,Brazil
Ammonia,australian alternative rock,https://i.scdn.co/image/8dfbde915c9bff64026fa36bcef4c30068210a76,1yaf2CGmvYuUIyrsL0GZOV,Australia
Artist Unknown,Unknown,https://i.scdn.co/image/ab67616d0000b273dea2d7ef77ad8e3ec3739d23,6gjAbs229sNHhSskJpQ2mG,United Kingdom
Galenskaparna & After Shave,"classic swedish pop, danspunk",https://i.scdn.co/image/ab67616d0000b2737ffb5013ec64d8f0f0872786,1yP4vKrljoPWZofWJchg0E,Sweden
