artist_name,artist_genre,artist_img,artist_id,artist_country
Patience & Prudence,"classic girl group, deep adult standards",https://i.scdn.co/image/ab67616d0000b2735f71ec43b302d6fad5688f1b,4F78tRprgxpEnopKTTWXor,Norway
Raphael Green,Unknown,,5EG6wSQsgyKXocR4IJxO47,Jamaica
rumplestitchkin,Unknown,https://i.scdn.co/image/ab67616d0000b2737561123c974dbb10bc9bcb4f,6oWNbzUpmEGIDZqcbnK1L7,Belgium
Sam A La Bamalot,abstract beats,https://i.scdn.co/image/ab6761610000e5eb50f91042691ffeba99168b06,4eK0cTerJF1ThDvqEDNLax,Netherlands
Savourna Stevenson,Unknown,https://i.scdn.co/image/ab6761610000e5ebcce9c85b37145ccc54ee8873,20YJ8SRN1sCla6Hn255ZLj,United Kingdom
PM Artist Sessions Project,Unknown,https://i.scdn.co/image/ab67616d0000b2730472733b924bb5bffa468799,4MoCPQEZqegox8Ng6SUGrb,Portugal
Tomorrow People,"nz reggae, pacific islands pop",https://i.scdn.co/image/ab6761610000e5eb690d54b9d979ab1d9fd74687,06pkUJtvwH93XlSdc0RAOY,Australia
Vorkreist,"french black metal, french death metal, french metal",https://i.scdn.co/image/ab6761610000e5ebe98693339b7c670e2e1cbc6b,1TYRIHhwuYlnAxAZul4gpN,France
Masako Hayashi,Unknown,,3gTlwaCFI3EFLQMUDFdC08,Japan
皆谷尚美,shojo,https://i.scdn.co/image/ab67616d0000b273a580a232144e699ef198baf8,6a9dX5C57biSqChhn5Bg1F,Japan
Birushanah,oriental metal,https://i.scdn.co/image/ab67616d0000b2731082773bb26e89708196552f,2G4PvETrlO7y8eiN5kDtm9,Japan
September Blackwood,Unknown,https://i.scdn.co/image/ab67616d0000b27393ea6635c6dbc777c4c43085,2U5xaVrnCTnR6xSNc7Pwrp,United States
The Click Five,"boy band, neon pop punk, pixie, pop punk",https://i.scdn.co/image/91a8ed07a93bda12047370631501e8138a56ba79,01lz5VBfkMFDteSA9pKJuP,United States
General Mumble,otacore,https://i.scdn.co/image/ab6761610000e5eb2c118bf47673e59288a93f9e,3mzLFxW4cCRS98G2GT2qmt,United Kingdom
Indiomar,"latin christian, latin worship, rap cristiano, reggaeton cristiano",https://i.scdn.co/image/ab6761610000e5eb6c501267b22d4b1831e782f1,4fdudhIT1GNNvtvM309dyM,Canada
Los Tekis,"cumbia andina mexicana, folclore jujeno, folklore argentino",https://i.scdn.co/image/ab6761610000e5eb3e95b8169da5987f4289d0ed,0iutktJLkNNtErs8c3EoF6,Argentina
Maison book girl,"denpa-kei, idol rock, j-idol",https://i.scdn.co/image/ab6761610000e5eb618e5eaae2e7c2a326a9920b,2rkgBTtk0Ec32yjIYsFP87,Japan
Margie Day,rhythm and blues,https://i.scdn.co/image/ab67616d0000b273daaff34fbe19f47f1fed227d,5R01SMV65jSPjdvfBXc7eQ,United States
Mono-Amine,power noise,https://i.scdn.co/image/ab67616d0000b2731ecd8a79602691470347d62f,07LKFCkUqvDd0I8ooQtlMK,Netherlands
Sax Ruins,"brutal prog, japanese prog",https://i.scdn.co/image/ab67616d0000b2738304b3a248f16845da0d28bd,7rD9QY6g7QFeuuzhwegHa2,Japan
Stimulus Timbre,"ambient psychill, cyberpunk",https://i.scdn.co/image/ab67616d0000b273046ad3456e5df1f50873d00c,47M6C5EVFSH6ubdCMccK5N,Malta
The Last Morning Soundtrack,french indie pop,https://i.scdn.co/image/ab6761610000e5ebdaf5870dfd8148720c40e814,1XCPoZB6uzMA9rTdnBUk3a,France
Дмитрий Ревякин,"russian folk rock, russian rock",https://i.scdn.co/image/ab6761610000e5ebf23efc161b6f04f9fcc9d3bd,7wwhvSqUAsbz7ZytluHnoP,Russia
Adam Schmitt,"power pop, underground power pop",https://i.scdn.co/image/5289370185776e571b6ea2638818ddaece5c049a,3xqtGRF60qJk2fQkYRf0JX,United States
Antoine Dougbé,"beninese pop, classic afrobeat",,4SuxXDfoMxhxrLn5QnteeI,Benin
Brandon Wardell,Unknown,,4xgPaHoIcAlF1U1cDc1rKG,United States
Dommengang,heavy psych,https://i.scdn.co/image/ab6761610000e5ebe637f673b1bb48d86a6d5125,5q35XlMsagTXv2R48zJkkn,United States
The Dream Eaters,Unknown,https://i.scdn.co/image/ab6761610000e5eb3ae96474fb507dba9f33a6a1,58EGECKV4drTQ3m7SFJNYf,United Kingdom
Goatsblood,sludge metal,https://i.scdn.co/image/ab67616d0000b2733b1a4bd2675ff8a1a7a5f4ac,6hn6CJ8yy8FIQfrzPv6bnY,Canada
Last Minute To Jaffna,"italian metal, progressive doom, progressive sludge",https://i.scdn.co/image/ab6761610000e5eb3a60fa73c159a9f2feb18164,49fzhG8h49ALgtvOPyUr7y,Italy
pacer,Unknown,https://i.scdn.co/image/ab67616d0000b2732b904377dce262631e4cb639,2mjN9eDGJovODFyiIuvXaL,United Kingdom
Plastic Picnic,"indie rock, nyc indie rock",https://i.scdn.co/image/ab6761610000e5eb2c4c1f408b6f74739ecf837d,0oiS9wyrwFOAvNhYhP3udG,Italy
Scaramouche,Unknown,https://i.scdn.co/image/ab67616d0000b273c1cfbdd11366a71432d05150,4by65o7VtuhqryzgxZE7w8,Italy
Simple Man,Unknown,https://i.scdn.co/image/ab6761610000e5eb4667b3f6741cf42b3a77b8e1,5vyvFU3lhLPf1d9lLhld9E,Estonia
Threadbare,vegan straight edge,https://i.scdn.co/image/ab6761610000e5eba849aca43c4914201646704e,0XNZBWVW41tUasChP8bg4t,United States
Canzoniere Grecanico Salentino,"italian folk, musica etnica, tarantella",https://i.scdn.co/image/ab6761610000e5ebd40ce9931942a5e12144b303,2Y7721aybQmSotu1mPBJD1,Italy
Chip Davis,Unknown,https://i.scdn.co/image/ab67616d0000b2735e30f20416fe8cf80ce78b84,3y8q2OQS3dCtTWE010ksg5,United States
forgive me,Unknown,https://i.scdn.co/image/ab67616d0000b27328a6df3c6c154c3774b6f7a5,5bKwchc1gdtEXNizmnCdyx,Jordan
Frameworks,Unknown,https://i.scdn.co/image/ab6761610000e5eb4edb587a6970f13a6dca657c,2N5BJEXSPup1i4j2xiGZFP,United States
MC HotDog,"mandopop, taiwan hip hop",https://i.scdn.co/image/ab6761610000e5eb3bb7609830c863d2f408c2e8,4maR8o69pil8CrclOiFVVW,Philippines
Jonny Rose,deep r&b,https://i.scdn.co/image/b3e781c2cfcafd2eb5c63fc72ba566ea6ad36e59,3p5VCeIdYiZzNu0kyb9sMd,Australia
Rani Arbo & Daisy Mayhem,new england americana,https://i.scdn.co/image/ab67616d0000b2730e18ed79f88dfb30dee0291e,3iKSJnzH8ICWRmqogiEPsy,United States
Shinobi Ninja,black punk,https://i.scdn.co/image/ab6761610000e5ebd28322075c9465fe74788849,7aplkRA49DCwewcZcEj84m,United States
STARRY EYES,Unknown,https://i.scdn.co/image/ab6761610000e5eb0e2c4186808a55441144d7c2,5fTVZfzlrYahTVZ0p9Sih1,United States
Stewie Griffin,Unknown,,4J20qa22T7UMr51Z2NZDD2,United States
Terry Brock,melodic hard rock,https://i.scdn.co/image/ab67616d0000b273f053b2f6567659f10092da67,20lWvcKH0qbD2UhlE7gKuU,United States
Anthonie Tonnon,"nz indie, nz singer-songwriter",https://i.scdn.co/image/ab6761610000e5ebef67cc806288a734d120dbc3,3KpR4KCZLbupYJtZrjd0ga,Australia
Aura Qualic,Unknown,https://i.scdn.co/image/ab6761610000e5eb86cff1760cfd8ce5168cc9ba,5GE80avSeW0T0j5JAQClZ1,Japan
Brooke Barrettsmith,Unknown,https://i.scdn.co/image/ab67616d0000b273091681b0961e40fc5e5e1519,68lQN5TPms8lKSTebiQpEu,United States
David Rudder,"soca, steelpan",https://i.scdn.co/image/dff7a59c1e48deaf0b3de37f7ddf2dbd4435c220,56LHUp2Q0S83IaayCWNavq,Trinidad and Tobago
THATO YA HAO ARTIST MOVEMENT,Unknown,https://i.scdn.co/image/ab67616d0000b27314779eefd9243668004ae57e,0aoPBMnu1O7mi1HRThjsh6,Denmark
Artist Running Club,Unknown,https://i.scdn.co/image/ab6761610000e5ebd5de2a12b757b288bece2799,7gG8L3FNYDI6EOtYbOZKC4,Denmark
Sleep Waker,"american metalcore, metalcore, metallic hardcore",https://i.scdn.co/image/ab6761610000e5eb1fb046891ebfda65537fc955,4hizDhcij3xrH69kcQ4R3i,United States
yuragi,japanese shoegaze,https://i.scdn.co/image/ab6761610000e5eb1718c48df01ec24add989ac5,1Ksf2sRoSTPdLYbGxJ9oms,Japan
Ary Lobo,forro tradicional,https://i.scdn.co/image/ab67616d0000b273cd8ee13c8a4e33254d48e09f,3abW6mXtR5HJ35yGmHPpC6,Brazil
Buddy Merrill,space age pop,https://i.scdn.co/image/ab67616d0000b27397b8235e12b3fa30ecf1d80b,77P8ArFhtt86Z53ic9G2Xn,United States
Craig Taubman,judaica,https://i.scdn.co/image/ab6761610000e5eb9cbf3fb94029f6b35e22da8f,0teedbdB0wwMYhQvOMtiAh,United States
Jeff DevilFish,Unknown,https://i.scdn.co/image/ab6761610000e5ebe5f3c990976a8771c9d80f99,1mVQtalD3YGjOrAih8mzaS,Sweden
sneek,Unknown,https://i.scdn.co/image/ab67616d0000b273a45ad6574b31eeefe5d19c52,6O4EoU7wO1VU8yAEhbIii5,United States
Aktivna Propaganda,Unknown,https://i.scdn.co/image/ab67616d0000b27349f1049849d6106c18067abc,2l57KNYIA6njR6WSrFNifE,Slovenia
Ars Moriendi,Unknown,https://i.scdn.co/image/ab67616d0000b27359366bba96dac8aab103399e,5we6x6QAYPpEv8pHJl8SAS,France
Chloe Charles,Unknown,https://i.scdn.co/image/ab6761610000e5eb4219b376dbdf629f8d818e78,5lLnF5UARhhtS0epxOFfAF,Canada
Cinnaman,Unknown,https://i.scdn.co/image/ab6761610000e5ebe9227cbfc90cdcd21e85c8fb,2UHOxilPkRsyFp4EQu8Sq4,Australia
Gustav Kuhn,Unknown,https://i.scdn.co/image/84658d07e464aa70093f7f257f242d48723ef3de,7x4lGXZyC8afEiBZ4qpS0R,Austria
Hätä-Miikka,Unknown,https://i.scdn.co/image/ab6761610000e5eb20a39fd03e0114fb59639c20,7DrOSQztawCu1w7Ni8uMZK,Finland
Innuendo,classic malaysian pop,https://i.scdn.co/image/ab67616d0000b273b8530d6f8aac2558df8fa433,3QkhrBoDxbCaX6B7KxfAXk,United Kingdom
Sven Rebentisch,Unknown,https://i.scdn.co/image/ab67616d0000b2734f449606134b202bf389fe61,7l4S4XVAHxutwuTNmUqKlu,Germany
Vitor Amaral,Unknown,https://i.scdn.co/image/ab6761610000e5ebeea0671d448b5246b0bfe235,5BR3g7k0JOUJFIwnJsYpuT,Spain
涼宮ハルヒ (CV.平野 綾),shonen,https://i.scdn.co/image/ab67616d0000b2736000c4be87226736248c5c35,4eWMhmDkvSkgeHo0D2RT31,Japan
Moons aka Muntu,Unknown,,329rFoxbrXvnx8JqXAQfZ9,Belgium
"Shearer, Brandi",Unknown,,7wlHFEZf0JWAgxCweFQyk5,United States
Francis White,Unknown,https://i.scdn.co/image/ab6761610000e5eb87d27c1d2e99c00acd18e6b5,3xXc3HqSb7Ynfs9cXnW05i,United Kingdom
John Harle,classical saxophone,https://i.scdn.co/image/ab6761610000e5ebee0b62b2831f2e8152e03e49,3bpQCGNUxQMHQY8LYEA6zt,United Kingdom
Razat,Unknown,https://i.scdn.co/image/ab6761610000e5eb591d41fb5f52ae0ad37193ae,6v5ocfxlhhbRgyxCPXkTGX,Portugal
Comunidade Católica Shalom,brazilian ccm,https://i.scdn.co/image/ab6761610000e5eb4ef45a2c8a0abb54128155e1,0t9f7kAQ1wKeHeLC25ZYin,Estonia
BigMoneyT57,Unknown,https://i.scdn.co/image/ab6761610000e5eb06abd65e18f86eabf161b16b,7GnVYgcvU5I0gpRqaaYBXj,United Kingdom
Deborah Cox,"canadian pop, contemporary r&b, r&b, urban contemporary, vocal house",https://i.scdn.co/image/ab6761610000e5eb18315d5c9578cb96626f41f0,601893mmW5hl1FBOykWZHG,Mexico
DOBERMAN INFINITY,j-division,https://i.scdn.co/image/ab6761610000e5eb7759f9c3ed7c8b196d70981b,25X0RB2EWCmj9u0Pnj1uW5,Japan
Genepool,Unknown,https://i.scdn.co/image/ab67616d0000b273146a4a111871ab660dfe6d8e,07g12MqWklVdi0SJY1b7Zn,Germany
H.C. McEntire,north carolina roots,https://i.scdn.co/image/ab6761610000e5eb90af69969aebd00ae790809f,223IvfSnge3qiGcDMHk2e4,United States
Luca Marenzio,"baroque, early music, italian renaissance, madrigal, renaissance",https://i.scdn.co/image/ba85e97874db8d265d616f403f5e08e882efced0,3M0Vsjmhfly4PRGywWmNYX,Italy
Quinteto em Branco e Preto,"pagode, samba, samba moderno, samba paulista",https://i.scdn.co/image/ab67616d0000b273601acd59b07abded562b168e,33WgWL5KOK7WGrHNawwuf3,Brazil
Ti-Ti Nalle,musiikkia lapsille,https://i.scdn.co/image/e8e6822f9a34b332e8acb9770ece61321c8f9c64,4Zml6rzsSiVkfIIWJh6EWX,Finland
Jamie Knight,euro hi-nrg,https://i.scdn.co/image/ab67616d0000b273c6ce017d72a51c0d43cca5ac,5ZujaS6M5Crjv8ZvwA5UiV,United Kingdom
Krzysztof Daukszewicz,classic polish pop,https://i.scdn.co/image/ab67616d0000b273f1a0c3ee000eb029b8497d1b,03jLJnyfZXs1ssrIALfGRm,Poland
Matías Cena,chilean indie,https://i.scdn.co/image/ab6761610000e5eb3ec3ae6d580e473445b0acc5,5pltqiNi2Hv6wd9TlCGgOB,Chile
Nathalie Stutzmann,"classical contralto, opera",https://i.scdn.co/image/ab6761610000e5eb7108b079dfaec1567873c4d9,01nToDFj9swyFm6Pm3H2EL,France
Richie Cole,jazz saxophone,https://i.scdn.co/image/a84411f97c5469b0e623ae26b98c0416de26d635,6j60GJXKhcNX1XqzuP8TXe,United States
Sipho Gumede,"kwaito, south african jazz",https://i.scdn.co/image/ab67616d0000b273b6f9bccf1c2d9d853e7f5b08,70qTlM4lQsyQKSX6ZG56mn,South Africa
浅香唯　中村由真　大西結花　三姉妹,Unknown,https://i.scdn.co/image/ab67616d0000b2733e36ea86ca495bea3520b1a0,68X4Jlng27mut1Rv3P4pLr,Japan
Büdi Siebert,Unknown,https://i.scdn.co/image/ab67616d0000b273b0fd9275e887915dd68a77a9,6Wiy9Dr9ZTdgfoVoXwZ0da,Germany
Charlie Sheena,Unknown,https://i.scdn.co/image/ab6761610000e5ebed8ba827796f0f94051cfab3,4iOXp8tvOoAJyOsBtzCkHU,United States
Etzia,"gothenburg hip hop, swedish reggae",https://i.scdn.co/image/ab6761610000e5eb1f48f5a49a217fd9bb21fdbb,6SOCt3ro1bHvjDxcE7UCH9,Sweden
Lil Bandit,chicano rap,https://i.scdn.co/image/ab6761610000e5eba77a3a9fc2deaa30c66affd5,7qxxovidg4eV9UNiu2LY4L,United States
Michael Rabin,violin,https://i.scdn.co/image/15b463abf13c5e0e12a6652dc85d4b56f4d4ee8e,2fzen5GAs8YvnF65NUNIHs,United States
Replikas,"anadolu rock, turkish alternative, turkish alternative rock, turkish experimental, turkish jazz, turkish metal, turkish psych, turkish rock",https://i.scdn.co/image/ab67616d0000b2735fe997fff4b76df8888e8e9d,1d0FteV32q1ue4jDMwIMH4,Hungary
The Innocents,Unknown,https://i.scdn.co/image/ab67616d0000b2734a564af693f58e9aaceb5a61,59aYVQd0YHXqoOBf3pmxqs,United Kingdom
Crash Island,Unknown,https://i.scdn.co/image/ab6761610000e5eb3ebed56c5f22c3ec2303dd36,40Pj6QFZwK6mpPX1eGeraz,United Kingdom
Blood Draugr,metal cover,https://i.scdn.co/image/ab6761610000e5eb278679b1a93a3d90caed042a,1zbSZOCwr86liwEEM0lXkg,Italy
Olga Román,"cantautor, trova",https://i.scdn.co/image/ab67616d0000b273b5d1333043df0a1fb8357d90,5oNewKniuxWkLw2n3TMNUA,Spain
Les Innocents,"chanson, french pop, french rock, nouvelle chanson francaise",https://i.scdn.co/image/ab6761610000e5eb340f0017f7dafbb7d21f7c31,4yBNT94b6M3yRNVLIy8RhP,Japan
Alfahanne,black 'n' roll,https://i.scdn.co/image/ab6761610000e5ebd5dde5aed0e8f92fa0e3298a,0DhxBb7HKgksv0K7p3cIFj,Sweden
"Masters of Funk, Soul and Blues",Unknown,https://i.scdn.co/image/ab67616d0000b2737f69e7f71819d04284a7afd5,5wtUNi6u1tmeqX6RjMWSGe,Ukraine
Hollidayrain,Unknown,https://i.scdn.co/image/ab67616d0000b2737e2a012a1ffc492505a4cd63,75KyvcRz2jb2JlihuYTGcL,United States
Monahans,austindie,https://i.scdn.co/image/ab67616d0000b2732fd064cd37fe4ee9f45fb642,3PMd2F6ALdzVDUx8ZbBe9g,United States
The Nightcreepers,Unknown,https://i.scdn.co/image/ab67616d0000b27323bd427efe9ae8b37f021916,0vc2LyKFnplouFLXMQ8mi5,France
Kikko Solaris & Salvo Dub,Unknown,https://i.scdn.co/image/ab67616d0000b273d22430d680b1278776ff6b26,47lxM4uFbSKkioEpxV7EvV,Russia
Anyone/Cualkiera,colombian hip hop,https://i.scdn.co/image/ab6761610000e5ebd5efa06087f76e3590625405,1mVVNTPZrLkxfnB7Wc1Xh1,France
Colin Steele,scottish jazz,https://i.scdn.co/image/ab67616d0000b2736db9fd3f4e21cb2147added6,7BlEAB4p4cKiKpuZeKu3Sn,United Kingdom
Essexx,Unknown,https://i.scdn.co/image/ab67616d0000b2737b499b69ae199896ea26a5c5,4VKvlrx0hre7PpNYMIUg0N,Germany
Henry Franklin,spiritual jazz,https://i.scdn.co/image/ab6772690000c46c0408eeda2ed5e999e66d8bef,3Uqiej8rzmFMC4HBcpOsTz,United States
Chen Yongquan; Li Jindou,tanci,https://i.scdn.co/image/ab67616d0000b273a2b0e893e628375e3701e753,52yXYx7aymi0jq91SQ3KzE,Japan
Los Amparito,Unknown,https://i.scdn.co/image/ab6761610000e5eb8d873137ac155c3cb3b63d36,6bjR7z8kWrUftjDG9uoXln,Mexico
Tech N9ne,"detroit hip hop, kansas city hip hop, pop rap",https://i.scdn.co/image/ab6761610000e5eb8b1697a78fbe50647333a84f,6UBA15slIuadJ8h2lPRPos,Netherlands
The Continental Co-ets,Unknown,,6IppyoNLcMcIaSexJQ0nIR,United States
The Playwrights,Unknown,https://i.scdn.co/image/e7cf1563bf5d9582927ade1c58b2aaf39f63c195,3LwgR8cBLHwsV1aFwczg76,United Kingdom
The Sensational Nightingales,gospel singers,https://i.scdn.co/image/a413532bfb3ad02cbe07205b737014ed01d58a37,7LZPmhRZLmPUsLpvU7BhqL,United States
Obscurest Vinyl,Unknown,https://i.scdn.co/image/ab6761610000e5ebff42da4340a31c8407fd8e89,06or3bj3pOZvjjTLVLSngX,Japan
Маяковский,Unknown,https://i.scdn.co/image/ab67616d0000b2737670607848dddd12ace71212,4f8x6RGbYkWDtpZGTs4sbO,Russia
Dalibor Janda,"classic czech pop, czech pop",https://i.scdn.co/image/ab67616d0000b273398e71e28b5a001884de2499,7hJ9hyPavVhnD2Tt6irUcX,Czech Republic
mind.hive.mov,Unknown,,4W7x8WuYE6yHNvCqSUqvwa,United States
Ivan Heylen,classic belgian pop,https://i.scdn.co/image/ab67616d0000b27303d139369525e95f13011896,18WXPtxeWBCbvNVfLilb9n,Belgium
Lejwe La Motheo Artist Development,clap and tap,https://i.scdn.co/image/ab67616d0000b27308779bde4ae1e4010f9dcf61,1d4uM0g9449nE9TV5KeWch,Austria
Ralph Marterie and His Orchestra,Unknown,,2amaqKnElfsRX5aMd6GrTh,United States
Kansas Reshuffled,norrlandsk hip hop,https://i.scdn.co/image/ab67616d0000b273d91e56939f015946aaf92eb4,6klbO7Fp8P23r0PPAQ7GhT,Israel
Shadowlands,roots worship,https://i.scdn.co/image/ab6761610000e5ebd86ff48b91474d029830d30e,1qwYptsAoTdF79AffnMnpe,United Kingdom
The Jukebox Romantics,Unknown,https://i.scdn.co/image/ab6761610000e5ebe8ce1c69d3fac4a37bff0427,4UswhxcfY15iWhw8d5LRBV,United States
Via Axis,forest psy,https://i.scdn.co/image/ab6761610000e5ebfd00294b7dc895bf3e1c3de1,4DZva9qTb1HkFs8I9NF2BA,Brazil
Murda Killa,russian trap,https://i.scdn.co/image/ab6761610000e5eb702cb993645a3d7149c5398b,3AE8JX7BxqvAN4NKvwHNl1,Russia
The Bristles,Unknown,https://i.scdn.co/image/ab67616d0000b273f2589b2b34b768b80462642d,1AkzmIKGSMy5EhoXSh2SqU,Sweden
Daantje & The Golden Handwerk,stuttgart indie,https://i.scdn.co/image/ab67616d0000b27361767b40f13ba5ced9048446,1wAf36YDGsCDNAG63GOfxo,Germany
Daddy Kev,Unknown,https://i.scdn.co/image/ab6761610000e5ebc86e5e14f0274fe81897ffa5,0TekbvLbKAcf8rM0jBs2fw,United States
Evan Klar,australian alternative pop,https://i.scdn.co/image/ab6761610000e5eb67337076aaa212bac1e13d4b,75uckX1A3uct1uhAbAdVy2,Australia
John Delafose,zydeco,https://i.scdn.co/image/067ef91a1b577b877fd224da09cf1eac0fb39454,4FUWfaBOkbbPUUivMD7M3w,United States
Juan Martínez Pérez,Unknown,https://i.scdn.co/image/ab6761610000e5ebf67c7d460324244edf086628,2lwZos4GWP5xlE8WaGWK6Z,Spain
Kaare Norge,Unknown,https://i.scdn.co/image/ab6761610000e5eb49dbd8586c2f83b27b71ad21,20mRUNunVHJLeIJugZY0Jf,Denmark
Karashnikov,Unknown,https://i.scdn.co/image/ab6761610000e5ebcd237db1f84f89e705e24c66,0H6wjgFfHI7vf5SaX2T14n,Switzerland
Les Fleurs Du Mal,"corrosion, modern goth",https://i.scdn.co/image/ab6761610000e5ebae7c61a6f3506457d391ec4c,3FMZ5x7IyVBs4tnz9yFl7T,Germany
Stine Grove,vocal trance,https://i.scdn.co/image/ab6761610000e5ebac1dbf9cd7b4ef0bdff43d1e,51GkQKgac6wqdicVA2DvPu,Denmark
The Astro Zombies,Unknown,https://i.scdn.co/image/ab67616d0000b2732094f8549dc8dd55e4c7fae6,6hAtq7o27gYH8UTWzQOYdp,France
They Must Be Russians,Unknown,,0bZT8ey8ST2TMmiRkFpKv5,United Kingdom
Tony Mottola,"easy listening, space age pop",https://i.scdn.co/image/ab67616d0000b27322e04d4d7692cc4d7fdd3ae0,4PYQdC3nKLs3DOuKiYvCqA,United States
16 Down,Unknown,https://i.scdn.co/image/ab67616d0000b273ad628564d11ba4abfab1d871,4B4S7A0yLWEwjvyS3YrFjJ,Netherlands
5th Column,Unknown,,1fPJWpOPpEMiLxZ1ZKULxj,United States
The Arkham Horrors,Unknown,https://i.scdn.co/image/ab6761610000e5eb91b2f2e6430f3b349d1a6688,1UsbUMRxnIxm3dIi3tyog1,France
Bonifrate,Unknown,,4no1xjbalni8tR6utPo1Po,Brazil
Doc Pomus,brill building pop,https://i.scdn.co/image/909518b239fce0f101ae686ae619f7c0e39f7fe3,1kz64yPMg5Fz2HYvFhjAEd,United States
Grasshopper Takeover,omaha indie,https://i.scdn.co/image/ab67616d0000b27334f10061362778a81f92699d,1NClYPQ3mwbEwBS3yP4icc,United States
Junaid Jamshed,"classic pakistani pop, naat, pakistani pop",https://i.scdn.co/image/ab67616d0000b273c1525764ac98c4ac584da35b,2DmMcw1UxHSzAEFrMY3r2D,Pakistan
Martin Galling,harpsichord,https://i.scdn.co/image/ab67616d0000b273036653bee84b2e3ca90eccaf,0HLRb2IT3dyA6YZM6qJ4C3,Germany
Opium Warlords,"drone metal, finnish doom metal",https://i.scdn.co/image/ab6761610000e5eb67bfa12e92ca6a5e17f07307,7sKTdlKlMNNllLWt1NOB0T,Finland
Samantha Glass,minimal synth,https://i.scdn.co/image/ab6761610000e5ebd1b0092e955cb20e41de290e,5sqY2zJqD4diQT3vk8CB25,United States
