artist_name,artist_genre,artist_img,artist_id,artist_country
Eric Wainaina,kikuyu pop,https://i.scdn.co/image/ab6761610000e5eba36a0acdf58678d6be151e0c,5kUd6m1kXPaPjEqqxdNVMz,Kenya
Ewan McLennan,"british folk, traditional british folk",https://i.scdn.co/image/ab6761610000e5eb970aa363cbe02b393b0afcac,2a9Dqgno0yodlXkW9Q8qss,United Kingdom
Iselin Solheim,Unknown,https://i.scdn.co/image/ab67616d0000b273912287cdba96e07a328068bc,61DLKOR3hcEvTfSWTUKu1h,Norway
Yoko Komatsu,"j-ambient, japanese piano",https://i.scdn.co/image/ab6761610000e5eb2523dc565be8f327012ccb39,3xQF7ByzaSrLh8B4unEq1E,Netherlands
Molly Beere,Unknown,,7c0Dkhl75DGdzZ4AqVLUyO,United States
Na-Goyah,Unknown,,3c4SoIJUcvzFlVsl0kvtUw,Netherlands
Natascha Hagen,Unknown,https://i.scdn.co/image/ab67616d0000b2733a62f506c4ce34385b8c7256,5ZN9f7WTJYcye8Izd1B6SC,Austria
Red Knife Lottery,Unknown,https://i.scdn.co/image/ab67616d0000b27356ec05aa93bf3b9db615252b,7DXJOUAyaZM6AH0f8pyzFK,United States
Paco Versailles,Unknown,https://i.scdn.co/image/ab6761610000e5eb4d8c66565b4a6b7a6869153d,5VptPtXbT0T4imW6GcobiW,United Kingdom
Taylor Swift,pop,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676,06HL4z0CvFAxyc27GXpf02,Japan
Amaro,reggaeton flow,https://i.scdn.co/image/ab6761610000e5ebb1eb92bf5c25cfd872319b3d,029uS2pMvwk0TsIUTHkyyw,United States
Capital Rain Sounds,rain,https://i.scdn.co/image/ab6761610000e5eb95ea83bdfe13d28b112dff19,7G1SkmoihklZHI5j5tocSA,Canada
Green Cosmos & Enertopia,Unknown,https://i.scdn.co/image/ab67616d0000b273f24f1031ee8e8e93214c1127,5l8Yj12cSb3rIwCfAXZ0zW,Israel
Harris Robotis,Unknown,https://i.scdn.co/image/ab67616d0000b27374febc70559b7efaea69808c,1EBXiCvlRo1J0f6fLBEYYx,Australia
Hifiklub,Unknown,https://i.scdn.co/image/ab6761610000e5eb10eae085b44f27c0e597ec5e,7LaH88QLB2lRfa2VtGhpV1,France
Jerry Joseph,western americana,https://i.scdn.co/image/ab6761610000e5eb41216a1545a855b44d8205e0,6Si6obxYS5yBJrdpZieVf3,United States
Kool DJ Dust,Unknown,https://i.scdn.co/image/ab67616d0000b273d4aa7b6aa4f1f72eccc0fdbd,4P9iJWJuRLs2G94yvSwUuw,Sweden
Never Sol,czech indie,https://i.scdn.co/image/ab6761610000e5eb74bc924c5e35f63fd50bbf90,0KDkgeLAHQXrLiasVK1h5g,Czech Republic
Patlac,hamburg electronic,https://i.scdn.co/image/ab6761610000e5ebdac1fe57af1900b74f78532f,3RDyzN607PSZQb9y46ozeb,Germany
Cole Rolland,Unknown,https://i.scdn.co/image/ab6761610000e5ebe393f833ee43501743b8c648,2TV1zBJZ3hQaJpTt46DBIc,Europe
Lil Scoopy 1800,Unknown,,3N3ghi8Rg7mkvFnFaGmVvH,United States
Shoreline Is,"cologne indie, german shoegaze, indie dream pop",https://i.scdn.co/image/ab67616d0000b273740b93409d2bd7c48bf3bdd7,7gp0dlqc1IaBFSAvLXqgqw,Germany
Ten Benson,Unknown,https://i.scdn.co/image/ab67616d0000b273f472986e1a914141c345f8e4,6PsQhqCqL1tFc0set7n5Dv,United Kingdom
Tharaphita,baltic black metal,https://i.scdn.co/image/ab6761610000e5eb5fe46669ebdc10258d485e31,0ltIzYmeagD1z2iys79zS9,Estonia
Bob Marley & The Wailers,"reggae, roots reggae",https://i.scdn.co/image/b5aae2067db80f694a980e596e7f49618c1206c9,2QsynagSdAqZj3U9HgDzjD,Portugal
VERTUEUX,Unknown,,6TrIHAk8Wh62dFwS7J4w0J,Japan
Akshay Verma,Unknown,https://i.scdn.co/image/ab67616d0000b273eecbc1ab6428e4ebf2524da0,3ccCdve0mLFea7EwmUiY06,India
Antithesis16,Unknown,https://i.scdn.co/image/ab6761610000e5ebfa67201f8586551d73f4612e,2DsHjifQo6Kt2xdh9QDlFx,Switzerland
Badboxes,gauze pop,https://i.scdn.co/image/ab6761610000e5eb9a32cd2e512317e570572aad,3ywZ0iIxZu0Aa1pimUA7Hd,United States
Filter Dread,experimental club,https://i.scdn.co/image/ab6761610000e5eb7c757c0daf336bc8b4275c82,09EgMhMRSUaBXzI5Ohz8o4,United Kingdom
Freunde Der Sonne,oldschool deutschrap,,1PR0iJ4YgkH9cOtqOTqmGB,Germany
Impatient Youth,deep hardcore punk,,3qzX7N00WGiwnSlQS4vmfO,United States
Meie Mees,estonian pop,https://i.scdn.co/image/ab6761610000e5ebde357774a81c0d91e9f3b48c,5zYUVNpemKLLPhmSyTQ5l6,Estonia
Nihil Novi Sub Sole,martial industrial,https://i.scdn.co/image/ab67616d0000b273d484f91d8543b26ec5ab3525,43KD95anzA37l7Uz2Rjcxi,Netherlands
On File,Unknown,,5PpPTrMdQwOY6qkH6r2YMJ,United Kingdom
Ossuarium,cavernous death metal,https://i.scdn.co/image/ab67616d0000b273b128313c28d583759c449d3a,79tFEqKUbOncVYJY75vZu2,United States
Simon Collins,Unknown,https://i.scdn.co/image/ab6761610000e5eb83ed55338c435be20617a1a4,7GXoTDCcMmarUIZtrdrTa9,Canada
Steve Gibson,Unknown,https://i.scdn.co/image/ab67616d0000b273c94e7210482f1bac39674e1c,220G08VXrhm0mkPONKbIOh,United States
Tara Oram,"canadian country, country dawn",https://i.scdn.co/image/b0c29166e8f512ee3f74490d467b0f5ccd814588,0XOiK5F7wta3jBwX7pNqd9,Canada
The Darts (U.S.),phoenix indie,https://i.scdn.co/image/ab6761610000e5eb0142be25253cb96682ca19ae,4J3WLsFlUFxLmlbdiqXxtT,Japan
The Weeknd,"canadian contemporary r&b, canadian pop, pop",https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb,1Xyo4u8uXC1ZmMpatF05PJ,Australia
THATO YA HAO ARTIST MOVEMENT,Unknown,https://i.scdn.co/image/ab67616d0000b27314779eefd9243668004ae57e,0aoPBMnu1O7mi1HRThjsh6,France
2nd Suicide,finnish melodeath,https://i.scdn.co/image/ab67616d0000b2737372fdb1bf45450ff445af75,2OsGTMugkP6bnZEGcAo6D0,Finland
Atzmus,Unknown,https://i.scdn.co/image/ab6761610000e5ebfa57252aa56e90bd78b7545b,6dImctuV7mgPlZw4lGKOsw,Argentina
Mack Biggers,Unknown,https://i.scdn.co/image/ab67616d0000b2734bd96133c6f7d4c532104ba9,1sjjaAbcQF0iQPM3YhGbU3,United States
Burn the Fleet,Unknown,https://i.scdn.co/image/ab67616d0000b2731d7d7128eb9301250e332575,2MMXqhkEX6AoM5mjRzMyPT,United Kingdom
Fetal Deformity,mincecore,https://i.scdn.co/image/ab67616d0000b273f6aaddf39d8ece797362e45f,7G5B69pWZsN7OsVVqVLMb8,United States
Denis Matthews,Unknown,https://i.scdn.co/image/ab67616d0000b273f715929339b0727ee491d690,5I0G2NuOAIROfKCvRa6Bs1,United Kingdom
Young Gabby,Unknown,,6NTUjSbdm0w5b75RrgMSL7,United Kingdom
Heather Begg,classical mezzo-soprano,,4KUmPpQ1nJpSVDZVkeMvdl,New Zealand
Ion Vein,progressive power metal,https://i.scdn.co/image/ab67616d0000b273b55f6f27be3c98cae87cfaef,6uQqH6hSKEmsOijKWFRWYB,United States
Jake Wade & The Soul Searchers,Unknown,,2sbf8PQIkGerXvoy5Yx2uy,United States
Kapabel,dutch underground hip hop,https://i.scdn.co/image/ab67616d0000b273ba52846fdfff818e97897d7f,6i6vtUoc84ubXLE9IkGvI3,Netherlands
Patrick Cohen,french classical piano,https://i.scdn.co/image/4a761ce2ea66a7400189e0ae21d0305de0bc9e0f,4hL4qpSkGAcEHaOaJHat7x,France
Paul Simpson,Unknown,https://i.scdn.co/image/ab67616d0000b273199f928ddf9a2d46938b46f3,3Ddeyxg9yFmwu1aOULQ850,United Kingdom
Redound,bulgarian metal,https://i.scdn.co/image/ab6761610000e5ebbfc87daeffa2b4ef49ad9809,53EQo72MsQnD0bCyfRHo7e,Bulgaria
Tatum Rush,r&b italiano,https://i.scdn.co/image/ab6761610000e5ebf28f37c96550d5642d1025eb,47p2js8l70JjDWGS0a1hqr,Switzerland
Baeksik,Unknown,https://i.scdn.co/image/ab6761610000e5eb2b49268aac0d874a3d206aca,6ZBi6tKlLbqzIQJinKMKWz,Germany
Bohemian Betyars,"gypsy punk, hungarian folk, hungarian punk, hungarian rock, magyar alternative",https://i.scdn.co/image/ab6761610000e5eb6b5da422d6fb26cf34000071,2ezYPSKWBfnFTobN9puCow,Hungary
Christian Gregory,neo r&b,https://i.scdn.co/image/ab67616d0000b273ba1218e988a41d1a56cc85df,6D3r57Kdo6qFZDUmRUt1Lh,United Kingdom
MAXI MERAKI,"afro house, melodic house",https://i.scdn.co/image/ab6761610000e5eb98c916507d9d33762a147a34,7xGBxYsje4pkBngv1dcLmm,United Kingdom
Michael Pangilinan,opm,https://i.scdn.co/image/ab67616d0000b273f879bdcac4dbe56eeca08567,1t2caVgyabZrVDAlmMGraV,Philippines
Neilson Hubbard and Venus Hum,Unknown,,1eymCbEWZL8nZMC2OldFHm,United States
Tav Falco's Panther Burns,"psychobilly, punk blues",https://i.scdn.co/image/13a45a69d89dad6568ac885e6f9decdbf3564871,0GoYRi9g82ewlxBO29KXbg,United States
The Necessaries,Unknown,,1e1PljiXHeiyGxp4vROAvQ,United States
Urry Fefelove & Abramasi,Unknown,https://i.scdn.co/image/ab67616d0000b2731c11bb7800bb1dfa20daf34b,39Ua6cHFUX4WzTul3tRSdw,Russia
Waldgeist-Kartell,Unknown,https://i.scdn.co/image/ab6761610000e5ebbeed30cf1627864873b139f7,6CzK3josCVwe5wycCbStWN,Germany
Western Waste,Unknown,https://i.scdn.co/image/ab6761610000e5eba45bab67188b0dde74d915f1,4SsjSutstdmZJm0uJi9pXw,United States
Yhdarl,Unknown,https://i.scdn.co/image/ab67616d0000b273aaf3a7e3d53a234fe8979ee5,1Rfysp0XuSFZq6gwQjZlyv,Belgium
Zafer Dilek,turkish psych,https://i.scdn.co/image/ab6761610000e5eb629ef875566c4845f898c3ab,16haAKwdzQGlVMQJlQydLP,Turkey
Jack Ashford,Unknown,https://i.scdn.co/image/ab67616d0000b273881b7c1aa7efeb66d6a96154,6IgZmJgD2ejVa4xjpSyXh7,United States
Maniax,Unknown,https://i.scdn.co/image/ab6761610000e5ebd48f653ec9ea339798714586,5qGfn0hO1p0YJZPWer8XAB,United States
MarySarah Menkhaus,Unknown,,76bTwC4uPZvUosHlxlQzMo,Cape Verde
Mirèle,"russian alt pop, russian synthpop",https://i.scdn.co/image/ab6761610000e5eb67e0e7f0d18d77b1dad184e8,62Vu8AC36ARldmNIaJ7f7K,Russia
Mobocracy,Unknown,https://i.scdn.co/image/ab67616d0000b2731766f8b660d3397d4742b5db,3ipLLTlxHqioQwiiO4UWwB,United States
Narrow Skies,"ambient worship, cedm",https://i.scdn.co/image/ab6761610000e5ebd7fd26ad8af63a995d9c07c6,6YqqrMdzu6vkcS6EBzxPth,Sweden
Sean Strange,"flick hop, underground rap",https://i.scdn.co/image/ab6761610000e5eb6291310b309873245ccfbc92,2fr702VRVFZyDIIFUsLTaJ,United States
Speed Painters,Unknown,https://i.scdn.co/image/ab67616d0000b2730f40b3a04a3c01f3570f26ae,3TBbDYzmdBkOvC2OoCIrQP,Australia
Vicki Genfan,Unknown,https://i.scdn.co/image/ab67616d0000b2736370dac99aa0c06904b8d4fb,7kLEOStjUbYmHuAGf1GDiu,United States
Katsuhisa Hattori,Unknown,https://i.scdn.co/image/ab67616d0000b27399b39d7126225a3b28b1490a,4VMF5lu03Df7up9ecCeSgH,Japan
Alfredo Linares,salsa international,https://i.scdn.co/image/ab67616d0000b2731687f87848305bc8c9ec0f95,69cQFJ1QUMfKbGBygF0YCd,Peru
Crimen Club,Unknown,,1FSPskyrFg5lEhiq4TBHaa,Germany
De Dødelige,Unknown,https://i.scdn.co/image/ab67616d0000b2737ea5b20b1675f7f13d470e25,15L6gsMx1952HfIAZTXUvA,Denmark
Dope Aviators,slovak indie,https://i.scdn.co/image/ab67616d0000b273b84f072e4e940f4a819fe1e9,0wTVLDuGOODLiz97VzlBiD,Slovakia
9infidell,Unknown,https://i.scdn.co/image/ab6761610000e5eb992d125292acf6a046b3deb9,5xJrYLuOHgfo3XaSGrOcBO,Greece
Noah House Of Dread,experimental dub,https://i.scdn.co/image/ab67616d0000b273b92fac5e6c22ba93d4b9ac94,28cLbH1l24vNvlBPQCa1sA,Ghana
Peter Santos,italian trance,https://i.scdn.co/image/ab6761610000e5ebf0e303aa8ab076c878cc717e,7dz0Vybv5vRd3sgVBsHEHv,Italy
Roey Marquis II.,Unknown,https://i.scdn.co/image/ab6761610000e5eb4172aeee77377514a01ef21c,1GOHkyyq5aoNMZoiCRirwT,Germany
Rubee Rayne,Unknown,https://i.scdn.co/image/ab6761610000e5eb4a1fa2921f8c14508f570487,3r4dNpaLSfFLIi0X0FlvL7,United Kingdom
The League of Gentlemen,Unknown,https://i.scdn.co/image/ab6761610000e5ebdc6c87167789415af62c99fa,1K1BdAgBv0p7n13NjaQUoK,United Kingdom
Alpheus,"ska revival, traditional ska",https://i.scdn.co/image/ab6761610000e5ebb5cfdca1547528076d3fa592,6AWmn7GNZJSsnC2ObP1YIN,Jamaica
Cravinkel,Unknown,https://i.scdn.co/image/ab67616d0000b273e38f24e4b42021d033f4de36,2NNOoQZ4x09VGazTQhqiMG,Germany
CrystalMoors,celtic metal,https://i.scdn.co/image/ab67616d0000b27340be03e2b1a2c02017872bd0,2Cfzi4oR5NBSyqRiox5NyN,Spain
Daveed Diggs,"alternative hip hop, show tunes",https://i.scdn.co/image/ab6761610000e5ebf638289c7621609519d8ad24,3twuAojvYNrlWZpMkxLm3P,United States
Demon Cleaner,Unknown,https://i.scdn.co/image/ab67616d0000b2731bf5bfcf2a79114ba4c5920b,6qlqL7XDlnmCgk4hgI9x4H,Sweden
DJ TEE,bboy,https://i.scdn.co/image/ab6761610000e5eb79d1c3e68f9f5670526fbe10,2IC0V3djtmB5IuI4LlaANd,Japan
Dropbears,Unknown,https://i.scdn.co/image/ab67616d0000b273ae4b45086e12fbe7857e492b,2aG2wnXPSeMcihLZtdGcFr,Australia
Egobomber,Unknown,https://i.scdn.co/image/ab67616d0000b27395658437ebfb89c56f6a7e4d,1ARULhKaqJmQ7oin4a8s5t,Estonia
Ethel Ennis,Unknown,https://i.scdn.co/image/ab67616d0000b2739f7ca09daba5f5ff872dc987,7yLgG0ocThlvnzWk4uOOUC,United States
Ghetto Phénomène,"french hip hop, pop urbaine, rap marseille",https://i.scdn.co/image/ab6761610000e5ebe5af7d91a39d3b5b84b09571,40fhusTxvAWqq7xKB2rlgf,France
Langston Francis,Unknown,https://i.scdn.co/image/ab6761610000e5ebda8df57b1be1e69e730ad8c8,5K35VI8oF6PJH9tdD6qgC2,Canada
Mortel,"german drill, german hip hop",https://i.scdn.co/image/ab6761610000e5ebd3c38cb4fc5417d1c1f3ed46,15N4o2rfEABILEVPXZIlo1,Ukraine
Pierce Edens,asheville indie,https://i.scdn.co/image/ab6761610000e5ebad1155b5ab6c3e6438c46da2,5rFyBZGfHgzJwUOvaHxfWd,United States
Rafael Frost,"progressive house, progressive trance",https://i.scdn.co/image/ab6761610000e5ebd90792f7a6c641881f1486af,4vK15XpJWMJwcgP3m5afsI,Netherlands
The Bachelor Pad,Unknown,https://i.scdn.co/image/ab67616d0000b273c1a554003ad27bd5a26a76d7,5gN9qoSWvguSFK2Fwxq4D9,United Kingdom
The Chrysler,svensk indie,https://i.scdn.co/image/ab67616d0000b2735910b1a04d3032174ba6f4fb,1dQ8GuCTA6yhKmqiXsCiaz,Sweden
The Tenderfoots,Unknown,,2sVlH3hPh7Nzeeqmj9jvrI,United Kingdom
Timecoderz,Unknown,https://i.scdn.co/image/ab67616d0000b2732755119adcdf6ce09fe703a7,0AyKxyzze2C574qToqmo4c,United Kingdom
Gypsyblood,Unknown,https://i.scdn.co/image/851943bddd09bf342f0807e824a5d25366280d7a,4tPspg7lcww5Ff2uzspGyx,United States
ザ・タイガース,Unknown,https://i.scdn.co/image/ab6761610000e5ebda4cb9410c4045f61f16b3d1,4ExF31RSKICiaDkkRkcAdZ,Japan
Amy Bezunartea,Unknown,https://i.scdn.co/image/ab67616d0000b273d752b41dd97fa76639d115de,6f1KQl0O6cHeqegvScQB0U,United States
Absinthe Blind,Unknown,https://i.scdn.co/image/ab6761610000e5eb3bcb1bf06553344fe728681f,3DHrvWy5E61kyZ5kM7Sibj,United States
Aqualeo,Unknown,https://i.scdn.co/image/ab67616d0000b27369998e9d28806b87a1d066db,0r7BGowG0E8UgkkUNsLi1J,United States
DarkOhm,Unknown,,5RHQi23gQRTZDQlW4D4KZm,Venezuela
DJ Lethal,Unknown,https://i.scdn.co/image/ab6761610000e5eb81211e7b93e9ff471d5d0ffa,2ajHgsmpiyhXrx3JoigTO2,United States
Dutch E Germ,vapor house,https://i.scdn.co/image/ab67616d0000b2731c600ad1d3b69ccce50dd59c,0ptfgWc46OD11DcUqSZP3K,United States
Erik Skantze,norwegian space disco,https://i.scdn.co/image/ab67616d0000b2739193d9db8a97becdfa4363f2,2J8pNk0h9erP2XcerGPB5R,Norway
Garrett Clayton,movie tunes,https://i.scdn.co/image/ab6761610000e5eb50f841e77232f788c823fa82,37pwDHltyEGrQagTQXd6RO,United States
Hollow World,"australian death metal, australian metal",https://i.scdn.co/image/ab6761610000e5ebf2775f46f36514e8b4f224db,4znkPgLDYr9a6I9sdXG2Yy,Australia
Hotboxx,Unknown,https://i.scdn.co/image/ab6761610000e5eb3632d2fe048393865248dc8d,2xnJfZkR6JiCoWz3e2B5zD,Italy
Jalane,Unknown,https://i.scdn.co/image/ab67616d0000b273fabf4b4facfde4a37cf46aa2,25xKorpgkTtDOYjMNHBNFu,France
"Jones-Smith, Incorporated",Unknown,,67JigR7cdVZmMmOBIPmSjz,United States
Kryptic Kid,Unknown,https://i.scdn.co/image/ab6761610000e5eb9fca808c578d0c29de3d3292,5tyhuvDAfaUmvhKJnkkYIK,United States
London Symphony Orchestra,"british orchestra, classical, orchestra",https://i.scdn.co/image/ab6761610000e5eb5a5d168879568c94e86c61aa,5yxyJsFanEAuwSM5kOuZKc,United Kingdom
Macmaster/Hay,Unknown,https://i.scdn.co/image/ab67616d0000b273e7ec96aad0fa55491d500d91,73gCKIYketuXz9l9Zn4XCg,United Kingdom
Mista Silva,afrobeats,https://i.scdn.co/image/ab6761610000e5eb8d4ce12d927c403d7075a637,2h3gbLjsYV1bTFr0qGYNb5,United Kingdom
Shatterproof,Unknown,https://i.scdn.co/image/ab6761610000e5eba77e21e6544c15e4b9a243b7,2yqohlEuMZfDvFXzf1S80h,United States
Skatenigs,Unknown,https://i.scdn.co/image/ab6761610000e5eb5ecb9d3d052dd36ea52d8472,3FYH0rvwtl0NDM3DlausRg,United States
Thomasine Robinson,background piano,https://i.scdn.co/image/ab6761610000e5eb5a84d3b5a5122e408b80a2b2,0cJB6JE2hZxv7fH4XBs4dF,United Kingdom
Vandaalit,finnish punk,https://i.scdn.co/image/ab67616d0000b2739387321dc285d12ef97299a7,2I8kmXfekmu0qTqVeCh8bf,Finland
Yasemin Kumral,classic turkish pop,https://i.scdn.co/image/ab67616d0000b273c027c758a234461467dc563a,5GTadif4oTLw3Dpe49QI1k,Turkey
Antilopen Gang,"antideutsche, german alternative rap",https://i.scdn.co/image/ab6761610000e5eb70645dbc7aedb16cf267c439,1HORQCHE3Q4m0tAKiRsIAB,Netherlands
Barry Goldberg,Unknown,https://i.scdn.co/image/ab67616d0000b2739f951b7dfbe82421382a64c8,1ZgAaa9V4Uy5IqW95mIBGm,United States
Deflong,Unknown,https://i.scdn.co/image/ab67616d0000b273e7f106590f8c36aad5a63d49,0qNOpOXW3sO9q2pLctcPpq,France
French Tobacco,Unknown,https://i.scdn.co/image/ab6761610000e5eb06e4f5fb038083d57929d99a,0HfGusMCDO6vNXENsUrcpG,France
Hugh Masterson,Unknown,https://i.scdn.co/image/ab6761610000e5eb99909be18229b8e23da8036c,5CcakjXvNxQ2hnaypAN7dQ,United States
Kirk Talley,southern gospel,https://i.scdn.co/image/ab67616d0000b2738fba0eb47b54818d26509404,3bgQsbtVbvwQNEyrLXwzbj,United States
Lemon Fight,Unknown,https://i.scdn.co/image/ab6761610000e5eba6be86f3025e870500abfd52,7550GgwXdU6smKQ2PUYi9N,Estonia
Lucky Blondo,"french rock-and-roll, vintage chanson, ye ye",https://i.scdn.co/image/ab67616d0000b273211b0e618f4f9746c8aa35db,5dWX0H5ZTXacDIkW3L94Ba,France
Volcano On Mars,psychedelic trance,https://i.scdn.co/image/ab6761610000e5eb2a5fb13be13093b4143d4c13,4zQwbmuw1EcxLjA4ItvWk4,Finland
Rob Mullins,Unknown,https://i.scdn.co/image/ab6761610000e5eb5da9b8f14db74da472101bce,5NKSRdekb2j6410umCwy1D,United States
Troy Stetina,Unknown,https://i.scdn.co/image/ab6761610000e5ebb9b8864153b83ae8c1e9111e,3jVXzbGBtHouHKWfhol97E,United States
Ulisses Rocha,violao,https://i.scdn.co/image/ab6761610000e5ebe7a3a0321bc1622f1abd66a3,24digbd7Jn9oSHiZ1tOOnb,Brazil
