artist_name,artist_genre,artist_img,artist_id,artist_country
Kita Alexander,"aussietronica, australian indie",https://i.scdn.co/image/ab6761610000e5ebd0e04c3661e5c504deec762a,3CGuwWgoCYSO5Z72H5G2Ec,Greece
Andrew Forrest,Unknown,https://i.scdn.co/image/ab67616d0000b2737c1ca4244acd8033a6a31727,4b5z2WHkkCoTg8Am3BnwfV,United Kingdom
Anorexic Dread,Unknown,https://i.scdn.co/image/ab67616d0000b273dab5be080d85f892c737dae1,51D2KOTqs7cM5w2Rpz4Mu9,United Kingdom
Arnaut Pavle,Unknown,https://i.scdn.co/image/ab67616d0000b273a0fc7d1f9b9b63877bcc2d78,2o5gpje0a24qwJUMbtJxzX,Finland
ATONED,Unknown,https://i.scdn.co/image/ab6761610000e5ebb9d3d72823e21b1db0e21561,0OjQN1YWUMKO2Kf3ALv1TM,Italy
Autonomia BXD,Unknown,https://i.scdn.co/image/ab67616d0000b273c030a4bc556d0d1200dddf59,7xq70uatu8nTk5ubin6Hcq,Norway
Chudoba,polish folk,https://i.scdn.co/image/ab67616d0000b273d0717f056e248873304b998c,6nMbkqsldgUDvAVux6T7gL,Poland
Cindy Lee Berryhill,Unknown,https://i.scdn.co/image/df4a6a598125c4445ebd15cbcbf0b48141769494,3ReTvceT4Oz6z9VEA5xOov,United States
Ciryam,Unknown,https://i.scdn.co/image/ab67616d0000b273d0ca4115deba37098b130772,4BXQtRuV3mBwjKI1qDe4RQ,Poland
Cold Ones,Unknown,https://i.scdn.co/image/ab67616d0000b2730ac40af9cb609a4c6ab4612e,61ZmnGZI3LFrvP6rjAROI9,United Kingdom
Dave Lombardo,rock drums,https://i.scdn.co/image/ab6761610000e5eb4ccc592b441ba013528b6922,1OW9EXz8lzkvtX2tfnUI9r,United States
Drew Emmitt,progressive bluegrass,https://i.scdn.co/image/e377409d325d93101d5ef59790f64a2dbea98364,5FIfow69iHPG0fkWFV6NJL,United States
Echotide,australian post-rock,https://i.scdn.co/image/ab6761610000e5eb44d39cbe6f3cf1323d2bb43a,6ON7rGDjcpzmXMH7bvtIRU,Australia
Elster Silberflug,Unknown,https://i.scdn.co/image/ab67616d0000b273e65d6a8aee40e7c2f530001a,3pzHjiAH6916TPdmkO40Jj,Germany
Girls Rituals,weirdcore,https://i.scdn.co/image/ab6761610000e5ebfb5b5a0eeece5deee2d13aea,5HdEsw8d1ZGm49Aw7GWTuD,Canada
Vitinho Imperador,"arrocha, forro",https://i.scdn.co/image/ab6761610000e5eb2c1a791ee6129a39e6fd389e,6xrc4RXcso9uKlYWlIANPU,Ukraine
Jennifer Kamikazi,Unknown,https://i.scdn.co/image/ab6761610000e5eb9db97b2f75c095572e120b00,6rzExuvIe471ulZCercp4Z,United Kingdom
Artist Joe Smith,Unknown,https://i.scdn.co/image/ab67616d0000b273447745aec94b54fa1f6a0f93,4u45IgUkhkBn4KXHnuiXvm,Spain
Joe Mungovan,australian indie folk,https://i.scdn.co/image/ab6761610000e5eb340152cf3e78ff65a14172ff,3TvOXMQ3Y6mppFClFpmvKC,Australia
Kate Taylor,Unknown,https://i.scdn.co/image/ab6761610000e5eb577677858c6f22ad490909f2,7H5IEkdsuXSuM6cfElCyl0,United States
Flyby Phil Petersen,Unknown,https://i.scdn.co/image/ab67616d0000b2739ebca422b24f3b0f1649a8a4,0cw3R0UQMaejOzpgisxloW,Belgium
Predatory Light,Unknown,https://i.scdn.co/image/ab67616d0000b273d8de1ed35a025383c988cabd,6DlhyuIrTssPgTz07vTctY,United States
Siiri Sisask,estonian indie,https://i.scdn.co/image/ab67616d0000b27326797a36f014c05a7d3c342f,0K5yQuHmZemecshynW3qs6,Estonia
Special Move,"beatdown, ukhc",https://i.scdn.co/image/ab6761610000e5eb91a613a759fea00d006f53c5,3IFabNeYpRjxv3VWGTv3BH,United Kingdom
Vermin Twins,Unknown,https://i.scdn.co/image/ab6761610000e5eba2f81df391668bd567831738,5OxWixW8jgb5vsn7SrCppd,Belgium
Versus Angels,Unknown,https://i.scdn.co/image/ab67616d0000b273d791b499027723ce4d8d1410,5qgkCJ1zLU8UWtwsB3U9Mn,United States
Virtuosi Saxoniae,"barockinterpreten, baroque ensemble",https://i.scdn.co/image/e64b885054b66b88932600d22cbf52c30d6cc250,3OaO2UtST5iX8dES6AZRaS,Germany
Lucas Alexander,Unknown,https://i.scdn.co/image/ab6761610000e5eb5a728b484f45c2331ad1a401,5nOb87AWcVD7ehHeMdPiJZ,Belgium
Надежда Бабкина,Unknown,https://i.scdn.co/image/ab67616d0000b2739424881b34fa35059e1bbc53,1MqJ49tBJn9tCwD98PdKZl,Russia
サカモト教授,Unknown,https://i.scdn.co/image/ab67616d0000b2734189db1d9c7fe48d00916000,1HTDUQNxSDiB5M8L1y7ekL,Japan
速水けんたろう,Unknown,,7jp6mf1a2edLYgCpW2oPD0,Japan
30 Odd Foot Of Grunts,Unknown,https://i.scdn.co/image/ab67616d0000b2730cbd12026bd40884774ecac3,2S0YLzh0aFiUC0yJDGgJMl,Australia
8th Grader,Unknown,https://i.scdn.co/image/ab67616d0000b2733c8c70fcf05c910f98b396ae,4WNzQkXqgGoXAlVQ9IoxNZ,United States
Alex Miller,Unknown,https://i.scdn.co/image/ab6761610000e5eb6057351901d4bb83ec83b778,2O6mQU9DIRojQ3mtDuqb4S,Canada
Andrew Rangell,classical piano,https://i.scdn.co/image/213a942c2e0e48e1c53995c3ab4af6ebc2f737fd,0EwuU4DvzAwMq8uYQ3xSiS,United States
Bat For Lashes,"art pop, brighton indie, dark pop, dream pop, etherpop, indietronica, metropopolis, neo-synthpop",https://i.scdn.co/image/ab6761610000e5eb59ab941fadd8496cab4994e9,6l77PmL5iuEEcYjGl8K6s7,Germany
Bartolomeo Tromboncino,"italian renaissance, madrigal, renaissance",https://i.scdn.co/image/ab67616d0000b27300c1958f7de88a20be32d58d,3gS8jiqbP522qTnCFyHi8A,Italy
Big Bad Shakin',"german rockabilly, neo-rockabilly",https://i.scdn.co/image/ab6761610000e5eb6365f170ae2419b71b129df5,5MxhssLyflYncx7BWKSFET,Germany
Bobby Breen,deep motown,https://i.scdn.co/image/ab67616d0000b27339e44b931d47a013539d8dbf,0kIF1yrpFbopwPtsFkTJ0H,Canada
Café 612,Unknown,https://i.scdn.co/image/ab6761610000e5eb95bfe9e709bb29a0aa98c910,2py4YkFqL2yHuo03G28dSH,Germany
Castratii,Unknown,https://i.scdn.co/image/ab67616d0000b273eb5d91d9179e085696f36513,49jnwvgNzcgVx6KS6JJxRQ,Australia
DJ Dan Murphy,Unknown,https://i.scdn.co/image/ab6761610000e5ebc780e8b54f9bf1399d6a794f,0rHEUqzl9T5b6YQM1SaDdq,Brazil
As I Lay Dying,"alternative metal, christian metal, melodic metalcore, metalcore, nu metal",https://i.scdn.co/image/ab6761610000e5ebc8cf6caedd311295ba6f9923,2vd2HnNh4pdYa9gDVHFjEu,Chile
David Rock Feinstein,Unknown,https://i.scdn.co/image/ab67616d0000b273e810e30c6b6bb4dc15b9d8c2,1N7XFAijZZSj3yEqvAGGb3,United States
Detonatik,Unknown,,6DnZNw8T5TZooV1KYKTRur,India
DJ Fede,italian underground hip hop,https://i.scdn.co/image/ab6761610000e5eb6f4c78c56492fb408031b0e3,7Jvp6QTJqEQqdRXP389Pm8,Italy
Echosystem,Unknown,https://i.scdn.co/image/ab67616d0000b2734c594116860b9d9528576137,3dUuOyOD2IM6wNJ4hoVGud,Finland
Exposition,Unknown,https://i.scdn.co/image/ab67616d0000b27326807c79bfb5448efe5dadde,3L3omUhV7EDAprBLTaMHV3,United States
George Stavis,"american primitive, drone folk",https://i.scdn.co/image/ab67616d0000b273c678f684edb7cb631ac15ad6,5hWzMCPXva19kx29GtrtXr,United States
Gordon Waller,Unknown,https://i.scdn.co/image/ab6761610000e5eb10bbb7bee1c3b94a03485621,5BtX3ii0ujjrHuFObqTmIp,United Kingdom
Happy Clover,j-pop girl group,https://i.scdn.co/image/ab67616d0000b273fbf8cec24c7826e6b149d20e,75P5zGNnt9MZDRvG7UmcjO,Japan
Josh Kempen,"south african alternative, south african pop",https://i.scdn.co/image/ab6761610000e5eb5a54ae3cdc6409eeff257b7a,1VBNIYijyapZUVIFYt3u5N,South Africa
Kellee Patterson,"jazz funk, soul jazz",https://i.scdn.co/image/ab67616d0000b2736f6961fbab8e1a446f6d4f7e,0Jn5s2a3pv3RxDEKOptkUI,United States
Lalcko,Unknown,https://i.scdn.co/image/ab67616d0000b273c8d39d73de82d16d859f5135,1kKLH6d9cbzt76aYhddoPA,France
Lefty Dizz,chicago blues,https://i.scdn.co/image/ab67616d0000b273408bf232c843daf712da38e0,7IfuL3VRS5L6fnVTY3UV7R,United States
Luke Reynolds,vermont indie,https://i.scdn.co/image/ab6761610000e5eb4fd0dfd894fddd1f41126e2b,76mTqKl2m3TLKjkzrxk6pq,United States
Martin Deschamps,"chanson quebecois, country quebecois, rock quebecois",https://i.scdn.co/image/ab6761610000e5ebe8970c6f77ab8a949dacceda,4I2AY7ym4gK4sGuvhzWrih,Canada
Moscow Art Trio,Unknown,https://i.scdn.co/image/ab67616d0000b2732c4cbfdd7613e0012c5098ea,5ok3KrP0WCZwtXe4eTOwmt,Russia
Obscurcis Romancia,"deep symphonic black metal, metal noir quebecois",https://i.scdn.co/image/ab6761610000e5eb2f939342b55bc4d02cced5a3,3VJ42M7AMhxOlBWEn69GKg,Canada
ReoNa,"anime, j-pixie",https://i.scdn.co/image/ab6761610000e5ebcadb99eb329a1d50f3c5a1c4,2SIBY7Jwq1kYng12Zguo3C,Japan
Bruce Roberts,"deep soft rock, yacht rock",https://i.scdn.co/image/74267c1d6345a27b10a1dac25d0e5c8ecb45bf35,1liZxHhIHGMKRPV0Fdy4a5,Canada
The Alternate Routes,acoustic pop,https://i.scdn.co/image/ab6761610000e5eb066a4a48ebc0319e59e3d376,2bIN86ZmfyWfkN9c3C3YXE,Greece
Superdeathflame,finnish melodeath,https://i.scdn.co/image/ab6761610000e5eb1a829795db70db6eb980dcb7,26sJ9rrxQ581n4TghsjnPv,Finland
Sylk E Fyne,Unknown,https://i.scdn.co/image/ab6761610000e5eb174a0acbf5e5432e0d71f2a9,1C8IrWdnQoK43OvzfdlqeD,United States
