artist_name,artist_genre,artist_img,artist_id,artist_country
Transister,Unknown,https://i.scdn.co/image/ab67616d0000b273e8ef16c0cb938b7bec602180,1mx1TkdxdPzBv8GP01PqJL,United States
When Nothing Remains,"funeral doom, gothic doom, swedish doom metal",https://i.scdn.co/image/ab6761610000e5eba59349edfe8d298173fd344b,4ZYfJQ4ifRU9q4zGCY9cLJ,Sweden
Ana Paula Da Silva,musica catarinense,https://i.scdn.co/image/ab6761610000e5eb6afd1454079ff2caac947ed6,4uLA9jz7fcsJCOaQqimpYP,United Kingdom
Lauren Harris,Unknown,,1PK9PSLsDrIo0ZoxdQLqob,United Kingdom
Spider Problem,Unknown,,6xdztKz91qEzVBXLawHbQz,United States
The Young Sinclairs,Unknown,https://i.scdn.co/image/3193c0eba86820eb1073ea50a3ac19a1c738c184,4Nf16PZ7ta22LvOQLKzLSj,United States
Anntona,"spanish indie pop, spanish noise pop",https://i.scdn.co/image/ab6761610000e5eb433ad6b500300da82f5a1003,74MPnMOXUP0AhdXjgMiBpK,Spain
Devon Allman,"modern blues, modern blues rock, southern rock",https://i.scdn.co/image/8bac399dc5c51e67242c88439794bcebb77fa9b3,5O5nBuQStX2FGY5rRZG0ny,United States
Caballero & JeanJass,"belgian hip hop, french hip hop",https://i.scdn.co/image/ab6761610000e5eb5d2b5b05339fb37b1efbc641,1mMUzAMrNqoTHgtxA0dZi6,Germany
Wara From the NBHD,Unknown,,5TbFt5WujW17JKxYm517WD,United States
Zan Clan,Unknown,,3ydeRtauhtZU1sV5sZAeBU,Sweden
eyelis,Unknown,https://i.scdn.co/image/ab67616d0000b273b55aed9bcdd86c620b89db04,6pAH4PKaxge5Zo69BZgHr6,Japan
Hunz,demoscene,https://i.scdn.co/image/ab6761610000e5eb1ebcc49e6c335697f7f3b339,6Y8EHUFoN7EDFD9WoxAnMd,Australia
La Oreja de Van Gogh,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",https://i.scdn.co/image/ab6761610000e5ebc9ea82332c05d870ce3cfe6e,4U7lXyKdSf1JbM1aXvsodC,Germany
IAMJJ,danish indie pop,https://i.scdn.co/image/ab6761610000e5eb4ef4841f78d09a00e9d14b08,5IXAoFwq3CLAMjvWorc6WJ,Denmark
Mean Red Spiders,toronto indie,https://i.scdn.co/image/ab67616d0000b2732beb128e11ed45684dab8921,4qzacO1teZUEOJAAUAujoX,United Kingdom
Mike Myers,Unknown,https://i.scdn.co/image/ab67616d0000b273449c144d70c86692321b9a9b,2GUt50pd6JaRi7LueaizAv,Canada
Mirror Of Deception,neo-trad doom metal,https://i.scdn.co/image/ab6761610000e5eb6a33474c22964fecc44d51fd,1xC58AZ2hXyLoM2DzomU2o,Germany
Slow Season,"modern blues rock, psychedelic doom, retro metal",https://i.scdn.co/image/ab6761610000e5ebcf86824c61ec2e5bced9a714,2ecl96Src4BU7DgeSEDyT5,United States
Wanda Group,"hauntology, mandible, outsider house, sound collage, uk experimental electronic",https://i.scdn.co/image/018950de96f5c9fba577b199e0d5ca69a6740be5,7hAZm9FaaN1Rk6KkUlYY4o,United Kingdom
Zoowax,Unknown,https://i.scdn.co/image/ab67616d0000b2732df2a42b279111f83d7a7075,2ATDrbeGBXDzZ4rxXcQNNo,United States
Deanie Parker,memphis soul,,6Dd7BTt1w7iWQW23ZGcBBn,United States
La casa de muñecas de Gabby,Unknown,https://i.scdn.co/image/ab67616d0000b27326709feb8227ba3a859d11a2,3a9wJpP5hyba7lsGQcfzOa,United States
Sektemtum,"chaotic black metal, french black metal",https://i.scdn.co/image/ab67616d0000b273b484a8373d119c54e86d4387,1WRMGgPXGbkVxUOMWUTrRQ,France
Summer Flake,australian indie rock,https://i.scdn.co/image/ab6761610000e5ebc0053f4c64c7589addd24cc5,2oPPuIRXZ5gCKBtbt3dcsb,Australia
São Paulo Underground,nova musica paulista,https://i.scdn.co/image/ab67616d0000b2737be6c1e73b2b99e8d61c9981,7rzyduFeF809nB3Nev9I3L,Brazil
Tree Hopping,Unknown,,2DlXnmubWjARbWabDgIJGO,United States
Cats Never Die,russian shoegaze,https://i.scdn.co/image/ab6761610000e5ebb0aef21fd7541ae70af60f4e,5SagfyMSlTswO987J5YYT1,Russia
Jute Gyte,"autonomous black metal, avant-garde metal, black noise, chaotic black metal, experimental black metal, microtonal, technical black metal",https://i.scdn.co/image/ab67616d0000b2730da4e74702df4b3036375d09,5BcyC1kDwKjVKc78Y67smO,United States
Nonchalant,Unknown,https://i.scdn.co/image/ab6761610000e5eb007fd87bf9262a14eb1e25a4,1uckIpAJKkfiedwX1MrvNl,United States
Rózsaszín Pittbull,"hungarian punk, hungarian rock",https://i.scdn.co/image/ab6761610000e5eb799e6b2a899e89d453f3f35f,009EGi0XcOMoiymnZxcxxn,United States
Skandalous All-Stars,"ska, ska revival, traditional ska",https://i.scdn.co/image/ab67616d0000b2739cdcc0af1eccf3caa19ba116,7x1DnxnsVy7b7cAtMsJ1vu,United States
The Bastard Sons Of Dioniso,Unknown,https://i.scdn.co/image/ab6761610000e5ebb05d08d8816121a80a7a244d,7bpedePdKO77sA9NGG1R6z,Italy
Los Tres Tristes Tigres,classic venezuelan pop,https://i.scdn.co/image/ab6761610000e5eb1e70aa3721a1bafc3ba4266c,4cy4syTSe225vyWpu4sOQW,Portugal
Claus Backslash,Unknown,https://i.scdn.co/image/ab6761610000e5eb38ad45d38d4e8f7d0775a5fb,5ReRJ7haxeFeSr9BRzJ3T4,Switzerland
Bertrand Chamayou,"classical piano, french classical piano",https://i.scdn.co/image/ab6761610000e5eb1423e2be347844fbf6d1ba66,28Bn2PxtmXD8UbBSM968Fp,France
Birds Are Indie,portuguese indie,https://i.scdn.co/image/ab6761610000e5eb9a8a15f148312553a8c4a0ea,0KP2wewK4P7WqTQLYHKrRj,Portugal
Future Primitive,"hardcore breaks, hardcore techno",https://i.scdn.co/image/ab67616d0000b27315e12c623abe281be323cda0,5ZZDrb29tbeDHpCan4QMfO,United Kingdom
John Cameron Mitchell,Unknown,https://i.scdn.co/image/ab6761610000e5eb11db79262abf2776863bda88,29RBsjDGD1p2bmk7IilXct,United States
Red London,oi,https://i.scdn.co/image/ab67616d0000b2730a753256a853604126e14a58,54Ir6AIDoasN4z2OZZNFaM,United Kingdom
Schematic,deep liquid,https://i.scdn.co/image/ab6761610000e5ebdb8f64962c63645fd52ff5d3,42xltnafa7iwq1Y7jUUMhy,United States
Sy Oliver & His Orchestra,Unknown,https://i.scdn.co/image/ab67616d0000b273410f55dd3c9b0b72480fe02b,0Y0kqoEdmURT48Od9DA8WC,United States
Annie Hall,Unknown,https://i.scdn.co/image/ab6761610000e5eb539a1193315048901411ab74,6JrygjlYPZLLUuYiAH6ZiE,Italy
Colossamite,math rock,https://i.scdn.co/image/ab67616d0000b2734c007c21b075f76816146617,00NGcTeuX0HiZMFxUIkRhG,United States
Dragontears,Unknown,https://i.scdn.co/image/ab67616d0000b2736d2d34f2b6fc89b170124869,4sXAi6i2Wp8DofQE9aDvGt,Denmark
Gil Glaze,swiss pop,https://i.scdn.co/image/ab6761610000e5ebb41937590d5c4c95270bb64a,6pNzdcgIaKQKsYNS5agP4V,Switzerland
Innerspace Orchestra,Unknown,https://i.scdn.co/image/ab67616d0000b2731b6430a3db2901469cc66ad3,59diBXjwlToLZtZJ8oMseN,United Kingdom
Stockholmssyndromet,swedish hip hop,https://i.scdn.co/image/ab6761610000e5ebbe11e9c6fe2074417f88710a,6M834FSqNvE0CI418DZtPR,Sweden
Trmrs,Unknown,https://i.scdn.co/image/ab67616d0000b2738c2982ea3e86339cb0366a39,1tnWeRCKP6g9NXjXa4HNyT,United States
Diana Panton,"audiophile vocal, contemporary vocal jazz",https://i.scdn.co/image/abc55e9fad96b0a4bf3f88695f39e1e7ec072260,7iHXhGerkdpvUAIb67GCSj,Canada
Jim Cuddy,"canadian contemporary country, canadian country, canadian singer-songwriter",https://i.scdn.co/image/ab6761610000e5eb48461fa006dc46ea06cc053f,1RprcCfY08k2trEW0m3aHg,Canada
Nightmares On Wax,"bleep techno, downtempo, electronica, trip hop",https://i.scdn.co/image/ab6761610000e5ebf55522db17a6034ca9a895cf,4tNxq9NGKTKaX8OkZBLgf0,New Zealand
Seitsemän Seinähullua Veljestä,"classic finnish pop, classic iskelma",https://i.scdn.co/image/ab67616d0000b273467d36bd0cb70a0a1eb46996,28AHFDFAV7ya9sUOdv0roy,Finland
Solo Artist Saxx,Unknown,https://i.scdn.co/image/ab6761610000e5ebacb6a1310cd73308c2af0c5b,3EK1eCIbh3eDCkLdbMQHpT,Chile
Bram Stoker,writing,https://i.scdn.co/image/ab67616d0000b2735baaa478d919628d17284ba2,3k5xs8ZMTW9LV35SAY90KR,United Kingdom
Built Like Alaska,jangle rock,https://i.scdn.co/image/ab67616d0000b2730eac119baa91f90e84dd11ab,5E4cFyEuuMKAEtjbumizhg,United States
Josh Hodges,indie garage rock,https://i.scdn.co/image/ab67616d0000b273d9c17fdc02ea3f7c07104ee6,4zjmYQZwBEdE7VhjNwmX83,United States
Lloyd Stamy & Nobody's Children,Unknown,https://i.scdn.co/image/ab67616d0000b2731deb85a9a1bfa1255a3cac32,65WSGW1JN3pf3X2NEojsM9,United States
Artist Running Club,Unknown,https://i.scdn.co/image/ab6761610000e5ebd5de2a12b757b288bece2799,7gG8L3FNYDI6EOtYbOZKC4,India
Sorhin,"dark black metal, swedish black metal",https://i.scdn.co/image/ab6761610000e5ebf8a8fb586f8192d0a0c85713,3t1NUADko4V2E1uefz4fqZ,Sweden
麥浚龍 & 薛凱琪,Unknown,,6UXCotDKQiZRokbuQjr3ic,China
Showstar,belgian indie,https://i.scdn.co/image/ab6761610000e5eb91eedca3861f9c34c640678c,4p7qHUMptBDqFNzLGqnMOK,United Kingdom
Society 1,Unknown,https://i.scdn.co/image/ab6761610000e5eb35582cf306f4d9eeccda0281,0zAaROZcsjtEM3a6nHsFMR,United States
Kane Roberts,"glam metal, melodic hard rock, sleaze rock",https://i.scdn.co/image/ab6761610000e5eb4b6b31296e894f30c342e467,12FdDK5z7grZIamaG6xTUK,United States
Alec Lee-Stewart,Unknown,https://i.scdn.co/image/ab67616d0000b2731042d17b9c930ac27605ef96,0uFX4nDG8QN88qp7BC8jZg,United Kingdom
Thirdmoon,"austrian black metal, austrian metal",https://i.scdn.co/image/ab67616d0000b273334ca4319e41e34572fab841,4uBMWuBbJePb4AzgUMQX5M,Austria
Dale Warland Singers,"american choir, choral",https://i.scdn.co/image/a88c687f3f6d6db241e42c3fbbfa004a20ffd2cc,7lsn4vl91HSqb5byRmFu8I,United States
Jackie Paris,Unknown,https://i.scdn.co/image/ab67616d0000b2730ee47814419444baf07abc01,2Cu7QnPPlXXI90FjajvG1A,United States
Lt. Stitchie,"deep ragga, gospel reggae, jamaican dancehall, old school dancehall",https://i.scdn.co/image/ab6761610000e5eb97b808c97cac4b8bbda71989,6nCT8Q18njk1VYe5m7BVgU,Jamaica
Maoli,jawaiian,https://i.scdn.co/image/ab6761610000e5eb65833a66c9e570ddc2b86e3e,6EKzehEG2fwJtRMH4KbjsA,United States
Matthew Schultz,Unknown,https://i.scdn.co/image/ab6761610000e5ebb9f94cf0c75c06d7bb92f1f8,2Sd3zmzvPHUeBp7jWxIGfP,United States
Piledriver,old school thrash,https://i.scdn.co/image/ab67616d0000b27343a32f91e0d22849609029db,4IkzquGzaHJr0O4snJAoSb,Norway
XisForEyes,"brutal deathcore, symphonic deathcore",https://i.scdn.co/image/ab67616d0000b273693819fa493048a1d6b88e68,4dNh4iC3iK0FA4PBEh9tTT,United Kingdom
De Łindows,polish punk,https://i.scdn.co/image/ab67616d0000b2730d3ae16e344a580596079483,20Yiyh3eq6aJp7zglRMi2t,Poland
Bloody Phoenix,Unknown,https://i.scdn.co/image/ab67616d0000b2732a2d4bf497bd0651dc7d9693,3FMiwaZjkzT8497SOQOS1i,United States
Jogeir Liljedahl,"c64, demoscene",https://i.scdn.co/image/ab67616d0000b27317b0cbfd159bde9414a5cdd0,3cMB6N9eibNR7g8sD3OL8J,Norway
Mari-Leen,estonian pop,https://i.scdn.co/image/ab67616d0000b2735d2d6b5178dfe0351ba5b2df,0ORvyq5UHLietaBmysVz51,Estonia
Nine Days Wonder,krautrock,https://i.scdn.co/image/ab67616d0000b2735e353f7155cb903a98bec9b8,2aWtiZ7hI8F98Do4vSqJiv,Japan
Outliers,Unknown,https://i.scdn.co/image/ab67616d0000b2731929f8e7742f932d8b39d946,49D9GLjnzBcsaKiUByAMQL,United States
Peter Edwards Trio,Unknown,https://i.scdn.co/image/ab67616d0000b273f09ed50ca81b95f69992622a,6VHljRnVVKWvK6jcnMNZoA,United Kingdom
I Call Shotgun,Unknown,https://i.scdn.co/image/ab67616d0000b27391f879e8691d2775bd1c6ff8,4wnBH4RX9csLeGqAaciu46,United Kingdom
Mỹ Tâm,"v-pop, vietnamese singer-songwriter",https://i.scdn.co/image/ab6761610000e5eb5d4a6001ce67c78aa3873c6a,1CWwyDPjCowRTO4p6A7r6g,Vietnam
Atlanta Rhythm Section,"album rock, classic rock, country rock, mellow gold, soft rock, southern rock, yacht rock",https://i.scdn.co/image/ab6761610000e5ebd8bf9437c1c695ca517c9710,0WgyCbru4tXnMsbTmX4mFw,United Kingdom
Taylor Swift,pop,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676,06HL4z0CvFAxyc27GXpf02,China
Claus Hempler,danish singer-songwriter,https://i.scdn.co/image/ab6761610000e5ebae61dd84edf20b04e9f9a341,79tOI0xq2p477VYBgHagHg,Denmark
Graciellita,Unknown,https://i.scdn.co/image/ab67616d0000b27303f90b31d24e59153a061105,3qE2Dx0eyFvzKPshUhWV3a,Canada
Lou Pride,soul blues,https://i.scdn.co/image/2c01938cb581e5e61a7b947ba3afebda65213d2e,3AEOeIFNFooiCVzG5BD5kZ,United States
大江千里,Unknown,,6IDb8Y6Lfi22tdeRYLXium,Japan
All Artist Adella,Unknown,https://i.scdn.co/image/ab67616d0000b27308233c5411aa0e6e89c7310c,6V394G6torkxVfqL39qEgK,South Korea
Bon Garcon,Unknown,https://i.scdn.co/image/ab67616d0000b27394ef407df5e8ae8b67321afc,35scQDbBucv5YUxd88uzoo,United Kingdom
Isla Cameron,Unknown,https://i.scdn.co/image/ab67616d0000b273bc53d8835f3eddb89c233771,2N8Cjnh3KtkBOGct2Vm3L1,United Kingdom
Nauka o Gównie,polish punk,https://i.scdn.co/image/ab67616d0000b273374af50038883a099fe52017,0lvxgwu29Tgz8xVILWGa1b,Poland
Trails to Empowerment Music,Unknown,https://i.scdn.co/image/ab67616d0000b2731b8b9acf2362cfa57b979f8b,2r4YMzzO5auKVi5Mtl0mpq,United Kingdom
Cafe De Anatolia,Unknown,https://i.scdn.co/image/ab6761610000e5ebb77365e014641f655012e2f9,2sSSGlRMfz4ZEcw4rw0m0v,Spain
And the Lefthanded,Unknown,,6hNO0RDjE1Ms70HcR6Y3y8,Finland
Artist Of The Year,quebec indie,https://i.scdn.co/image/ab6761610000e5eb0feb0ba7df077360fc9143fc,6uxWOe8za52RuvwfuxM1aB,Canada
Belzebubs,melodic black metal,https://i.scdn.co/image/ab67616d0000b273cee16dc7a5d194ecdd891110,025JPk5p3gZe5mDNhlCL8V,Finland
Medicine Boy,"african shoegaze, german shoegaze, south african alternative",https://i.scdn.co/image/ab6761610000e5eb6fddaf7679cba1688f83f9b2,18xZgdovlNAcwfMvzolXhf,South Africa
More Rockers,Unknown,https://i.scdn.co/image/ab67616d0000b273301d6e8e09bba5a313a6488e,2R0FriHtOzzI5qGuaexAQA,United Kingdom
Oakenshield,tolkien metal,https://i.scdn.co/image/ab67616d0000b27308a80f3715ccc4c030ec304c,2Wgqkik2vnezu8uQnl4reD,United Kingdom
Artist Vs Poet,"alternative pop rock, neon pop punk, pop emo, texas pop punk",https://i.scdn.co/image/0078316432cdfb6733c3bde0dc61754d45442d0f,3kYFawNQVZ00FQbgs4rVBe,South Korea
EkoBrottsMyndigheten,"old school ebm, swedish ebm",https://i.scdn.co/image/ab67616d0000b2737bb9002ee1a1ff32c213e788,6rT1OLbJbv5itpPyfPdmOM,Sweden
Frances Faye,Unknown,https://i.scdn.co/image/ab67616d0000b2730be25b7ff7b55ca3a4268b6d,2f4ZTnM4cs7d0KHL5KuuFJ,United States
Osman İşmen,"turkish modern jazz, turkish psych",https://i.scdn.co/image/ab67616d0000b273b2b71462e58157936d173bc7,25guZxbxESYr5Jo4iqPPHw,Sweden
Jasper James,"scottish electronic, uk tech house",https://i.scdn.co/image/ab6761610000e5eb678ff86d82b2d329b6ecad48,0bOR78IANHTrHwd0kezriG,United Kingdom
Julius Hemphill,"avant-garde jazz, free jazz, jazz saxophone, tzadik",https://i.scdn.co/image/5955f446238ff0996e8d08678ebe7ca52c09e41f,4BYUn8PnodGSTYhHDRNoz6,United States
Ketzer,german thrash metal,https://i.scdn.co/image/ab6761610000e5eb0761fda2a828e951cfa52443,1lUKhamhp8SvJPupLVmJVJ,Croatia
Kid Thomas,Unknown,https://i.scdn.co/image/ab67616d0000b2734fa8c664b8256fb790b702ff,5IG0S4sVqO1wFhrWG45oXe,United States
poems,Unknown,https://i.scdn.co/image/ab67616d0000b273941df8fb88199b6c02e59aba,3MqAMBWx8jXvOhjQWiGN6w,Greece
Daniel Taylor,Unknown,https://i.scdn.co/image/ab67616d0000b273123e32ef6888f2e110bed631,3WDZRXkq0TSvTM1TKfNYiD,Canada
Four Get Me A Nots,"japanese melodic punk, japanese pop punk, japanese punk rock",https://i.scdn.co/image/ab6761610000e5ebb7c6599f3c0de5c260f36f5a,18V3SfrN6aSc7QP3fqmUBp,Japan
Fister,"black sludge, blackened hardcore, drone metal, sludge metal",https://i.scdn.co/image/ab6761610000e5eb1b90b788094704b6b3695118,6s8EGbkMpXV8px4pMiijAZ,United States
Sleiman,"danish hip hop, danish pop",https://i.scdn.co/image/ab6761610000e5eb824ed98646fa2b9a8d601ad3,2HTE5rhkzmNb4IiGrop13q,Denmark
Hanan Attaki,Unknown,https://i.scdn.co/image/ab67616d0000b273fe0afd788d8f1002b5d76a63,7otXOiKbMaVsI9mX9c1I1W,Spain
Buenos Muchachos,rock uruguayo,https://i.scdn.co/image/ab67616d0000b2730e7b1d7d5ebbee0b30f4bb0f,4FQG5l6GOTXcsF7BuA62l2,Uruguay
Carmen Souza,morna,https://i.scdn.co/image/ab6761610000e5eb6c9cc35317fee24ebc2f4cf6,2idv0wdL7GAWKGzaAvQj2g,Portugal
The Progenitors,Unknown,https://i.scdn.co/image/ab67616d0000b2734726300f589d68b669a15468,1hrzmdr8ajQxhybCGcPkb8,Greece
Simona Molinari,"italian jazz, swing italiano",https://i.scdn.co/image/ab6761610000e5ebe22f830fdd765ef5e6a69981,5d5jafxHTP33OEUupZCxJq,Italy
Ukendt Kunstner,"danish hip hop, danish pop",https://i.scdn.co/image/ab6761610000e5ebeb605be5f0b2e504760e9ba5,1d5Y2zrhRQ6R0plv652L67,Denmark
Another Messiah,Unknown,https://i.scdn.co/image/ab6761610000e5ebcdd4c7a9b0c3610cbbb8f5da,3KeMRVeb3e090XeFPGbmBS,Netherlands
Decadance,Unknown,https://i.scdn.co/image/ab67616d0000b273f2506a51001234d885012d08,179hNFENRFEsnB4PiLlN2b,United Kingdom
Elm Street,"australian metal, australian thrash metal, nwothm",https://i.scdn.co/image/ab6761610000e5ebd2c228e4f3dba27905fe344d,7GZ2pCmZ6H5vrdfB41vCoy,Australia
Iva Frühlingová,czech pop,https://i.scdn.co/image/ab67616d0000b2732299c679f8f9647585b1ccb2,4oi54XkT2fK3N2xqIHnspP,Czech Republic
The Black Watch Pipes And Drums,"bagpipe, bagpipe marching band",https://i.scdn.co/image/ab67616d0000b27336c1ed40768fa0ecbf21e2ea,5tlw1nwz21lDG1jTQiEyAd,United States
Myles Yachts,Unknown,https://i.scdn.co/image/ab6761610000e5eb10bb50b2856478149195cad7,0WYCKlK9uRzUYgPiHr4cJ0,United Kingdom
Автоматические Удовлетворители,Unknown,https://i.scdn.co/image/ab67616d0000b2734ea247552059745c7db066ab,28HqML6lcOaHyMyhNTyILD,Russia
Олег Скрипка,ukrainian rock,https://i.scdn.co/image/ab6761610000e5ebdb87e3eebac476f7bd325251,5cYQbeg6igMFnfAwGrvZP2,Ukraine
Carly Rae Jepsen,"canadian pop, dance pop, pop",https://i.scdn.co/image/ab6761610000e5eb8272bf414106646e0e4a89f3,6sFIWsNpZYqfjUpaCgueju,Indonesia
Dolour,seattle indie,https://i.scdn.co/image/ab6761610000e5eb849f1b67a09a70216f853bd7,5aNyiLkMbHKufrAvfDNy0O,United States
Faine Jade,"classic garage rock, classic psychedelic rock, freakbeat",https://i.scdn.co/image/ab67616d0000b273ecda7e4cca24a17e2828d02f,20DqNsEqfTv2zRDYr9veM0,United States
Fourtwnty,"indonesian folk, indonesian indie, indonesian pop",https://i.scdn.co/image/ab6761610000e5ebd56a4e114e63de49e1458707,46cVq2dwPgzPE3X1VR9TMj,Indonesia
Gang Signs,vancouver indie,https://i.scdn.co/image/ab6761610000e5eb8135f3fb0b0eefbfd2308c61,43ndpI3kmdh5htrFDGk01s,Canada
Stefan Mross,"classic schlager, discofox, schlager, volksmusik",https://i.scdn.co/image/642a3eef8ecf27391cf6137c67931d1f6fcf85c1,5rK4qltYpIzxV6287eTqIw,Germany
Imprintafter,vapor twitch,https://i.scdn.co/image/ab6761610000e5eb8f8c4e423b97eca06524f296,3t9ahgshbJ9yQuzlqnKcsU,United States
Automatics,Unknown,https://i.scdn.co/image/ab6761610000e5eb21837ac6ee53e681a3419cbb,4K9GGLd0OswCywKUGEi6nn,Spain
Big Bear Brothers,Unknown,https://i.scdn.co/image/ab6761610000e5eb7d1ca9a8d18b54e75ddae02a,3LTnTWqc1o7VhvqBNqb05m,United States
Darkly A.M.,Unknown,https://i.scdn.co/image/ab6761610000e5eb8c8e75c8c1c1e9b274ea7ae6,01d3hO1mtGJ7Uqt2kUr7IK,United States
Sunflowers,"portuguese indie, portuguese rock",https://i.scdn.co/image/ab6761610000e5eb535d728208fde4219c96313b,6U9zwix0yp800xsHQdH89E,Portugal
Uninhabitable Mansions,Unknown,https://i.scdn.co/image/ab6761610000e5eb3bc98697950217dcce3b534e,0C4PQEaRblh8ZiZdl0vUdo,United States
Joasihno,munich indie,https://i.scdn.co/image/ab6761610000e5eb8e01a63d3568be2bb13595c8,3Lw5YLtJkftPWTUrWBdEba,Germany
Angaleena Presley,"kentucky indie, outlaw country",https://i.scdn.co/image/ab6761610000e5eb7d38d1558175a5a9aa849923,7hmwyQifkGl8GgOMVJZvW0,United States
Casper Skulls,toronto indie,https://i.scdn.co/image/ab6761610000e5eba6378a27023e671f9775692e,0GKW6ZqOuxZyZNiHlLzhTi,Canada
Child Bite,"detroit indie, modern noise rock",https://i.scdn.co/image/ab6761610000e5eb819fb26921efed9bbceb0cbe,1Sk45af6ymdv4nyw3ca6f4,United States
Clara Ward,"gospel singers, praise",https://i.scdn.co/image/ab67616d0000b2738c204aa50e7900f6283cae03,0FNW4zTrB6JjDb5ctjbX28,United States
John Carroll Kirby,fourth world,https://i.scdn.co/image/ab6761610000e5eb0cc1c52e8d73789be5d9e955,7FQiZr787umw7P5dO3zqld,United States
Mr. Bizz,deep minimal techno,https://i.scdn.co/image/ab6761610000e5eb43801f01cb94999ce260996c,46fSG0TzqmL5OYqZpjh6pq,Italy
Nicki Minaj,"hip pop, pop, queens hip hop, rap",https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,0hCNtLu0JehylgoiP8L4Gh,Denmark
The Winks / Tights,Unknown,https://i.scdn.co/image/ab67616d0000b27381f9f73437aed0c778d90161,0PN9pMbYfBJwPLjLaejzRP,Canada
Bottlesmoker,indonesian indie,https://i.scdn.co/image/ab6761610000e5eb0f9240445ed196ccb6249912,16MalIQgGrZWovgflIVr0I,Indonesia
Disentomb,"australian death metal, brutal death metal, deathgrind, technical death metal",https://i.scdn.co/image/ab6761610000e5eb4f5e99989ce671ceebdf80fb,1shYFELmbMiLx0KpwTvBbW,Australia
Fovea Hex,irish experimental,https://i.scdn.co/image/ab67616d0000b27377379d6a53595c81f384937c,2AuY2alqHuBMbZS9zVvdVg,Ireland
Laurence Rosenthal,classic soundtrack,https://i.scdn.co/image/ab67616d0000b273a19e7b44b803a562193bcf5c,2Ei4fFhWaeVWx4qbvSw5KP,United States
Mighty Dub Katz,latin house,https://i.scdn.co/image/ab6761610000e5eba464b6bfee6ccf46711f944b,0tOB8FBc9x40nYR1k3e8pZ,United Kingdom
Milionário & José Rico,"sertanejo, sertanejo tradicional, sertanejo universitario",https://i.scdn.co/image/ab6761610000e5eb26c5c8d56a8979c644f37de7,4oa7ETNZH1ivfzFkCGVZlR,Brazil
The Searchers,"british invasion, rock-and-roll",https://i.scdn.co/image/a930cfaee88340434d474889665678a8a17c22f7,4QmkLL9JOqM9dusHS1Hghe,Sweden
fingerspit,indie game soundtrack,https://i.scdn.co/image/ab6761610000e5eb95211135e393be3a704d5bd7,0bKtV7eOLdtkULTDUeqjny,Spain
Chuck Girard,"deep christian rock, german ccm",https://i.scdn.co/image/ab6761610000e5ebb12cd69fd64ad50f4b41d03c,1WiGR2TtxJcKqsPpOaaIYF,United States
Ferdinand Ries,"classical era, early romantic era, german romanticism",https://i.scdn.co/image/a6770723947b2ba47a68472ae89a7c312fa4bc48,0K5dXu1HDEpKlS9VqrK1FY,Germany
In-Grid,Unknown,https://i.scdn.co/image/ab67616d0000b273ca13de8e1e9468cb8a21daa9,1SLFnlhgHr5lExgdr6YeoL,Sweden
