artist_name,artist_genre,artist_img,artist_id,artist_country
Slim the Chemist,german boom bap,https://i.scdn.co/image/ab6761610000e5eba9a4a895394be1c1fbeb5fa9,7gL4fYbHFiKp3HM0CcwEHx,Germany
Sweet Love Under Tyranny,Unknown,https://i.scdn.co/image/ab6761610000e5ebec18f9e65f4a828b2ed3e338,5nHQtJGiPEKApmqylIlSoO,United States
Thomass Jackson,"dark disco, mexican techno",https://i.scdn.co/image/ab6761610000e5eb1fc1d989fbcb95c2dcceff8e,4ID5Q4SwFTgTS7a34NKBTB,Argentina
Waking Life,Unknown,https://i.scdn.co/image/ab67616d0000b27344d38accc692c06977785f69,4dcgDAK9trvqrfU3YhYGVq,Denmark
Zone 2,uk drill,https://i.scdn.co/image/ab6761610000e5eb8bed288a3c38c06af39e6d5e,1J7yi12KWO3mVl23d930Tt,United States
Taylor Swift,pop,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676,06HL4z0CvFAxyc27GXpf02,Japan
8th Sin,trance brasileiro,https://i.scdn.co/image/ab6761610000e5eb611ec1f4000107714cd0e2e5,4zzHCZSFsPd2TxwTdhruqe,Sweden
Azathoth,Unknown,https://i.scdn.co/image/ab6761610000e5eb64d1ce27b7957322cdabf7ed,3a3b7UuArqTffpdOl3yUX0,Germany
Bernhard Lang,"austrian contemporary classical, avant-garde",https://i.scdn.co/image/5c947ed276e39d1016f1cd0aafae85fbf3853b98,0mNYw0XhjIrsDYJR4LV8xO,Austria
Charlotte Summers,Unknown,https://i.scdn.co/image/ab6761610000e5eb7e44ad2e93cc49570e3c570f,2vxvAGifhWk0nwZSj7rikX,United States
Civil Olydnad,swedish punk,https://i.scdn.co/image/ab6761610000e5eb9dacf9bd32e49836ef10580a,1Ec2RuosR3mXrq6Q6egvUK,Sweden
Cyanure,Unknown,,67yZ4Ho0j18pb65lyOFOIq,France
Demented Are Go,"deathgrass, psychobilly",https://i.scdn.co/image/795c3d72abb2b6a4607cbbe84b41387066362f99,7fvToIpjDfwtLhAoZdVF5W,France
Prezioso Feat. Marvin,italo dance,https://i.scdn.co/image/ab67616d0000b2731abb959254fe11a724b0ccd9,6CEqPLoXuRkAuh5TcIvBQJ,Italy
Gordon Raphael,Unknown,https://i.scdn.co/image/ab6761610000e5eb67e62d995bfb96dd4dd6af2c,09LiOtBPJw0anSdJcpG4y1,United States
Grupo De Experimentación Sonora Del ICAIC,cuban funk,,2d42HuhaKyVvj6X3kXZ2uT,Cuba
Jan Garber & His Orchestra,"man's orchestra, vintage jazz",https://i.scdn.co/image/ab67616d0000b2734ec3582bbea34658099a0ace,4WCPNU0JzpQFYXkrkStKKT,United States
Jan Josef Liefers,Unknown,https://i.scdn.co/image/ab67616d0000b273c5efd6640e137ef408a0fc98,2eC5wmuuYLEmlL4Nelr4Ry,Germany
Jane & Barton,Unknown,https://i.scdn.co/image/ab67616d0000b273b588a64ae1d9859fcfbbfc69,3hra1vRaIZ6Yw9asPNo2ba,United Kingdom
Kaye Ballard,vintage broadway,https://i.scdn.co/image/ab67616d0000b273ef254401a8025b4da23b0669,0LNlJ5Ysp71WXwjtJgsI6Z,United States
Low Vertical,Unknown,https://i.scdn.co/image/ab67616d0000b2735ddc4696c05214a18833b4ba,1XATGY1qBdBdeyZA0EhXP4,Belgium
Mafiosos Del Norte,Unknown,,60nN6gxQrcDRG9B61A0MnS,United States
"The Benedictine Abbey of Saint Benôit-Du-Lac, Dom André Saint-Cyr","canadian choir, gregorian chant",https://i.scdn.co/image/ab67616d0000b27394c34c1346e7c957c701db7a,79fpQEqARh2zuzoilGI2c4,France
Stan Farber,Unknown,,3q52DATzulLeYQQO7BehN4,United States
RAC,"indietronica, metropopolis, nu disco, shimmer pop",https://i.scdn.co/image/ab6761610000e5eb1fd073cc30283438f8512ba6,4AGwPDdh1y8hochNzHy5HC,Japan
John Hiatt & The Goners,roots rock,https://i.scdn.co/image/ab67616d0000b27338f8b0acad0d539ea1b011b4,4Iz67ZmbPzHUhzbYL5ogxI,Sweden
Gentlemen And Their Ladies,Unknown,https://i.scdn.co/image/ab67616d0000b273d920e3d9f4a7d6d44c8d0c01,1eBZZsTttrqhe54ZW3JdcN,Canada
The Snowdrops,tape club,https://i.scdn.co/image/ab67616d0000b2735e4ab988020ed4143efd7e71,4YYVQ99Ma2qZ2Wjxb2N63f,United Kingdom
Voodoo Highway,Unknown,https://i.scdn.co/image/ab6761610000e5eb980633ca3880a7c161cf67fb,380qtwOHntdSlZJ1irFYvc,Italy
Zaïmph,Unknown,https://i.scdn.co/image/ab67616d0000b2730a21743ee63b7d6a017006fb,2efMP7Lsvy12IhpPNXu09S,United States
Alice Deejay,eurodance,https://i.scdn.co/image/ab6761610000e5ebd862d575116d9b9644e0833d,2tbvDi9eXf9XXp06LupkED,Germany
American Blues Box,power blues-rock,https://i.scdn.co/image/ab67616d0000b273df7cce02cabc38021f4790ed,28xC8bGm5WyqEreHTSNELb,United States
The Backseat Lovers,"pov: indie, slc indie",https://i.scdn.co/image/ab6761610000e5eb42ba5ff4f62126b3c96803f6,6p2HnfM955TI1bX34dkLnI,Denmark
The Bitchfits,Unknown,https://i.scdn.co/image/ab67616d0000b27373f5e45b9b36e94ccfe6c000,78d4w9u01VvJ7cdRxw4W9B,United States
Captain Crimson,orebro indie,https://i.scdn.co/image/ab67616d0000b273c41ae6f906c082e435b55304,3FI2Tpao8P3P8xOfrYy4KF,Sweden
Christoffer Roth,Unknown,https://i.scdn.co/image/ab67616d0000b273ea058b4a2689a03809faa903,0PubiPDem9XcWkEYDU33ce,Sweden
Cumino,Unknown,https://i.scdn.co/image/ab6761610000e5eb57ea379597977ac0a524afef,1JkoRz64J9qWHGAHaRE1kQ,Italy
Djebali,minimal tech house,https://i.scdn.co/image/ab6761610000e5eb9edaf597791b1f97a46d7ead,3toliIlT7UChWeuBkRrUnW,France
Doctor 3,"italian jazz, modern jazz trio",https://i.scdn.co/image/ab67616d0000b27355ac490e705b039e0ffe80f5,65Ajl7IOuvOWs7CPUADD4Y,Italy
Fissure,Unknown,https://i.scdn.co/image/ab6761610000e5eb23b476b27a80da37df7661ee,6TfNUv2LVCy7ep22sni9yV,United States
Florence Rawlings,Unknown,https://i.scdn.co/image/ab6761610000e5eb26d2a2c98e0c431008293d6d,1rJh0wLdQMqxuSVFKCIW6x,United Kingdom
Fluctor,Unknown,https://i.scdn.co/image/ab6761610000e5eb0acf21813fa2859c1e87182c,6cFoXCosUu1V1WulcfAo17,Italy
Fratelli Mancuso,italian folk,https://i.scdn.co/image/ab67616d0000b273f56a7208967d645888c9689c,23D05qGgjUH5oGi9jh6kkS,Italy
Funeral Fog,vampiric black metal,https://i.scdn.co/image/ab67616d0000b273d2d51760b68796139386f990,5TDIfZ0wAqoDOh7rP3B60h,Canada
Glasmus,tijuana indie,https://i.scdn.co/image/ab6761610000e5eb201d593ac0dbb3a50904ea8c,7DO1zs85fcUOgNeztOxVHh,Mexico
Hi Fi And The Roadburners,Unknown,,5OkT9RuDwR1Rau7yhCHUPP,United States
Hubert Kirchner,deep techno,https://i.scdn.co/image/ab67616d0000b273d82649eb7de4fcaf7748469e,5iVp5gQknGUHKjA7b0YIIN,Netherlands
Jill Jackson,scottish americana,https://i.scdn.co/image/ab6761610000e5eb4156a0b50edf64220109dcc4,7vSmI0uXhyiW3eqM7eIUQc,United States
Jodie Sands,deep adult standards,https://i.scdn.co/image/ab67616d0000b2732acc6a4e1d9c0930187ba199,2CwhAAsaeSXrHlA8naUeyV,United States
Joe Grushecky and the Houserockers,pittsburgh rock,https://i.scdn.co/image/ab67616d0000b273c55e832f51f5fb2eb3c3a47a,15EQ4uEtIDYBeSnuwk11Yu,United States
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",https://i.scdn.co/image/ab6761610000e5ebe5bc8559d9c7aa3dce8847d6,5bSfBBCxY8QAk4Pifveisz,United States
L.J. Reynolds,Unknown,https://i.scdn.co/image/ab6761610000e5ebb7e2524a792afcfb2d8b899b,1IFo1OR4KyqMRGiVGMO6a3,United States
Lardpony,Unknown,https://i.scdn.co/image/ab67616d0000b2734f340f998bbc489dc3cae0cd,61A8iQul699OgKou76M0X0,United Kingdom
Lost Propelleros,Unknown,,10Jvx6oZxJRvfc62uR8FZH,Serbia
Mouth of the Serpent,technical death metal,https://i.scdn.co/image/ab67616d0000b273e0aa527c592099372e79ffd0,4MrJRHuCM88FgtAy2F9Blk,United States
Naseebo Lal,"classic pakistani pop, sufi",https://i.scdn.co/image/ab6761610000e5eb00d53ee153d3799a25186087,4sAweKU7CjDZ1bUEb6VF6a,Pakistan
Roy Acuff And His Crazy Tennesseans,Unknown,,74ai7tm6tsGtWjcM64ojRT,United States
The Capitol City Dusters,dc indie,https://i.scdn.co/image/ab67616d0000b27326f8d4a73c8b9891321b03bd,0j1Z8Ll3gltG8QyI7QKeH8,United States
The Killing Daylights,Unknown,https://i.scdn.co/image/ab67616d0000b27363a3f26b5d1a9f43074abee6,7G7gafMAonUjXLtfKL2LHw,Argentina
This Is Salvation Worship,Unknown,https://i.scdn.co/image/ab67616d0000b2732e9991fb97e863f3734271bd,3QoujEq6klOlajGSsmVijS,United States
Bamble B,italo dance,https://i.scdn.co/image/ab67616d0000b2734ed3f4ea9d7b843bf0bfdd86,4Thz5WAQJ33Jqm82o5kW9Q,Italy
Berenguier de Palou,"medieval, troubadour",https://i.scdn.co/image/ab67616d0000b27382fb00597de569235175f112,5L8clOwTey0MtZ3LpRvOkD,France
Crimson Death,Unknown,https://i.scdn.co/image/ab67616d0000b2730b69d6f8931c25d7a43d360d,7kGOJLgoNdFEIpx2RjPh7h,Germany
DEADLIFT LOLITA,"idol rock, kawaii metal",https://i.scdn.co/image/ab67616d0000b273e3ba8ca6c918dca764b05957,3GX4cimaAoRSCNrtL8DSZd,Japan
Daniele Liverani,metal guitar,https://i.scdn.co/image/ab6761610000e5eb2d5f49ec5a79602ac6e961f8,07yIRfS33W7aEZNY5FkuIB,Italy
Derek Jarman,Unknown,https://i.scdn.co/image/ab67616d0000b273780173ad528b869f97a2633d,2O39LI5XjfVekeMG3gw9qH,United Kingdom
The Disaster Area,"german metalcore, german post-hardcore",https://i.scdn.co/image/ab6761610000e5eb058218f79b4a8e6ea21535ab,5cNBtvhQCLKWInveVFe49O,Germany
Elżbieta Mielczarek,polish blues,https://i.scdn.co/image/ab67616d0000b273dc187ca8a49d04941aca24f6,1qrgXwbKaGd6kmfzt5J7zw,Poland
Hamilton De Holanda Quinteto,"brazilian modern jazz, choro",https://i.scdn.co/image/ab67616d0000b273a032137e3ebaee3db9755a75,2skIu2semP0UdBPDstqYA6,Brazil
Jamie Janover,"hammered dulcimer, string folk",https://i.scdn.co/image/ab6761610000e5ebe9fbde1fea94ffa538e5ed12,5wVZG2JBp9jPBqh8pFQ69Y,United States
MaDD Hatter,Unknown,https://i.scdn.co/image/ab6761610000e5ebded9406d9949818fb4f1c8ec,6jfg9FuusilQdN7o9gJJI6,Brazil
Martin Rappeneau,Unknown,https://i.scdn.co/image/ab6761610000e5ebefb309713e50f3d107317659,2sMIsnlrgfj5UX6QeqYFTS,France
Mikalah Gordon,Unknown,https://i.scdn.co/image/ab6761610000e5eb5d9fd214f2b9f9d567cd0e81,4nrIaLSoQt44gzQRHVP9EN,United States
Olga Kern,classical piano,https://i.scdn.co/image/ab6761610000e5eb5a3c4ff154012e2212c04c0f,0E5u7lkdHuaKLvGUsy0MXW,Russia
Paul Todd,Unknown,https://i.scdn.co/image/ab6761610000e5eb5a7251b18e02bd45b950be0f,6MQs8H7y5XiMg8sCTdMGen,United Kingdom
Red Star Belgrade,Unknown,,71lvvnKz4wtfS4fpA5PaKF,United States
The Sleestak God,Unknown,,3pjEYd5R3L3x4pUZbQ8P5y,United States
Teen Extreme,Unknown,https://i.scdn.co/image/ab6761610000e5ebcfa990623834615425618066,75MXyStEkcYR8IOMRYoMlH,Latvia
The Jimmy Swift Band,halifax indie,https://i.scdn.co/image/ab67616d0000b273e6f95ab6ee4eefb5630729ae,6ufRR2dm7dPWQp7iQedPBi,Canada
Tom Drummond,musica paraibana,https://i.scdn.co/image/ab67616d0000b2737988b918661b48ce3fdf4e08,527MlDfjhJcB9JxdgIdHxR,United States
Tožibabe,Unknown,https://i.scdn.co/image/ab67616d0000b2738050dc9e216e3c227a2947ea,0VtpvZTZqTYLSF7liQOm8M,Yugoslavia
Tribal Jam,Unknown,https://i.scdn.co/image/ab67616d0000b273b621f418aec948b0186f0136,6rkgANevmopDTA5V4ftRqu,France
Will Calhoun,Unknown,https://i.scdn.co/image/ab6761610000e5eb8f2f1f81762cdecae6c25131,03Fr2b89fbLWKq5skHknPV,United States
ЕресЬ,Unknown,https://i.scdn.co/image/ab67616d0000b273deb2ac93935bc6aed27c19ff,2lq8LfKDaIzRQWKobphcvp,Russia
AJ Ghent [ j-ent ],"sacred steel, steel guitar",https://i.scdn.co/image/ab6761610000e5eb8a964c0cc24d3b864413d92a,6gLGK4HewZQk0009RLQ3nx,United States
Biezebaaze,"classic belgian pop, kleinkunst",https://i.scdn.co/image/ab6761610000e5ebf7c000919b89f40dfca6d5cc,3FM5A3CaApXnQQ6V9I1Vlw,Belgium
Bonnie Lee,"chicago blues, soul blues",https://i.scdn.co/image/ab67616d0000b273c830fa7770a6dfe6afc56195,6p4aQSzYlLjwqvP5CVi0Ri,United States
Chjami Aghjalesi,"corsican folk, polyphonies corses, polyphony",https://i.scdn.co/image/ab67616d0000b273c05729fb139e1357df1e56f8,3xRynweKycehx7c7vxCayr,France
Chronographs,Unknown,https://i.scdn.co/image/ab67616d0000b27378515bfa1a73d95110cb7e8c,070CVDY67v9Y4Vd81QMEP7,United Kingdom
Colin Bass,Unknown,https://i.scdn.co/image/ab67616d0000b2734f90d197d36dce0f943a09a5,76jt7vWUqSz6pPme9SyHAz,United Kingdom
Druhá strana,Unknown,,4LQo4gEjAcW9qGtOdki0ik,Slovakia
Exmortis,Unknown,https://i.scdn.co/image/ab67616d0000b273325121d866bdddb1c8ab77db,7GqhQvqC8QV43AJjmmbvSL,United States
Galactic Warriors,"spacesynth, spacewave",https://i.scdn.co/image/ab67616d0000b273aa96dff8bc2d6c97edb82da5,0oU9yYqnRA9pDW7PlnrvtK,Croatia
GIRLBAND!,Unknown,https://i.scdn.co/image/ab6761610000e5ebee0e9f98864cfcb0d4798a15,3QSwq9CQMjqe01RtbKqz0F,United States
Intercooler,Unknown,https://i.scdn.co/image/ab6761610000e5eb3536a9e5ecbbbac485897327,4WfrM3XRU0diMkUbnYvwdL,Australia
Otis Meadow,Unknown,https://i.scdn.co/image/ab6761610000e5eb4bdc5434fb276fbb2e30808a,4vnYAza7qzjL5eUwP0yAN8,Norway
Metisolea,Unknown,https://i.scdn.co/image/ab67616d0000b273d525d7ff33f20e9387e9a333,34kqBS0P9AVDdgJQy9RAil,France
Peter Buck,Unknown,https://i.scdn.co/image/da62399eced9bcd2ff84fd93321b0f1007a80f01,0sqfioVq0W7KyfszjuiDMu,United States
Praise Space Electric,Unknown,https://i.scdn.co/image/ab67616d0000b27397f15cded6d81bccbe64f274,6pxBcTI2Iah0ec2AYTlm3O,United Kingdom
Roberto Ciotti,italian blues,https://i.scdn.co/image/ab67616d0000b273dc02a9076e28055630fde686,1J0nMrS0zOH9XriLxnrXQz,Italy
Rowland The Bastard,Unknown,,42fnFDgpGTOdGXr4PP6vw6,United Kingdom
Sapphire Solace,Unknown,https://i.scdn.co/image/ab67616d0000b273b3d87443b3debe86fb07f7b6,50pCWlbauBYLeSURJg6v2v,United States
Stanislav Heller,Unknown,https://i.scdn.co/image/ab67616d0000b273a2197a1277dbb9a92df71197,4VJQPSKmTdJl56NssfUxiM,Czech Republic
The Jane Bradfords,Unknown,,3iMtR0KbgfUfwra7zOYgy1,United Kingdom
The Kite-Eating Tree,Unknown,https://i.scdn.co/image/ab67616d0000b273adb61755d117ad6306090f7f,2lTxO44CmNdxn5aWZCiNaa,United States
The Pheromones,Unknown,https://i.scdn.co/image/ab6761610000e5ebfa16c4d5416ea1ddb758903c,3lCiNNVtUPcmy6uDimuUZJ,United States
The Wilburn Brothers,"classic country pop, traditional country",https://i.scdn.co/image/ab67616d0000b27371f03c9dadd953a671d204e5,5e8KWR0Z1CsumXvxgitADH,United States
Toiling Midgets,Unknown,https://i.scdn.co/image/ab67616d0000b273031d96f751e091b96fe1b40c,11prjwztIGxvX8t1afKaT3,United States
Amanda Troya,Unknown,,0V8g9C7rFwjeMInAb9oTqZ,Germany
Arts & Leni,Unknown,https://i.scdn.co/image/ab67616d0000b273eb4a88622862da3301a51a95,3OwR7Yjdv4mmObjOt8KEUz,Germany
Asymmetrical Head,abstract idm,,5XzMPlkr9zkAy0W731lSht,United States
Buddah Bless,Unknown,,6F6Kv1EpOjiXonTNYFdXWW,United States
M. Baabs,Unknown,,3ch6MaEMxWAWHorPckojDa,Finland
Citty Boii,Unknown,,33nGX32HuNK9yutivrBjt0,United States
Chris Pine,movie tunes,https://i.scdn.co/image/ab67616d0000b273f7e28464e95308b270517213,5ueYs7bR3niiOeZdOSge5e,United States
Don Randi Trio,Unknown,https://i.scdn.co/image/ab67616d0000b27309cde903b4115de0ccf98f88,7kWre0QDvq9NjJXkcCFVxD,United States
Ed Wood Lovers,Unknown,https://i.scdn.co/image/ab67616d0000b27306b787b7288a97d3151ac31e,4w9s8U1ACuhhkTrWq0P0ko,Spain
Ede Whiteman,german reggae,https://i.scdn.co/image/ab67616d0000b273b95c880efd30b51fbcf5dd01,4lSoBzZ6NqfVBnwUIuz2lo,Germany
Eric Chiryoku,Unknown,https://i.scdn.co/image/ab6761610000e5ebe3fd4ac1451c34b030f051fe,6ZyuwTFPiSQVgnjVB2264q,Singapore
Simon & Garfunkel,"classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock",https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,70cRZdQywnSFp9pnc2WTCE,Italy
Gamers In Exile,glitch,https://i.scdn.co/image/ab67616d0000b2738be11e7451c56fc824cce9a1,172ox6jADAYSGQstSEW7ap,Italy
Gerry & The Holograms,minimal synth,,7doYIFYyoitfufYgoO7Apr,United Kingdom
Illslick,thai hip hop,https://i.scdn.co/image/ab67616d0000b273da5190bd6de68053f39f3522,6pPa982maNkzxD8kjhwbYr,Finland
Kurupt,"g funk, west coast rap",https://i.scdn.co/image/8d3e5e7bf70fe107b338556fcffbe575e9ac453c,6NyJIFHAePjHR1pFxwisqz,Finland
Menwhopause,"indian rock, new delhi indie",https://i.scdn.co/image/ab6761610000e5ebcdea4f146deee7f3a073b60f,6XzmxLp6h7DNzdItykh2q8,India
Mono Memory,Unknown,https://i.scdn.co/image/ab6761610000e5eb3fe7e6e7c114552cc780f7f0,5I9Ky9FJa2KhiOF1QdwaX1,United Kingdom
Myrah,"deep full on, full on",https://i.scdn.co/image/ab67616d0000b27380da95d692caa00a938eda3e,4YZZWa1SvZh0pTt9ktroSH,Sweden
Normie Rowe & The Playboys,classic australian country,https://i.scdn.co/image/ab67616d0000b273d65678f9a1e1d4a11d0fd564,3BykRRSbAiUHBrVx626F5X,Australia
Orchestra Filarmonica Italiana,Unknown,https://i.scdn.co/image/ab67616d0000b273ebf805f383c7df66a3766455,0Cy6GHgUEUKEfXd0tIJ7D1,Italy
Pascal Dusapin,"21st century classical, contemporary classical, french contemporary classical, xenharmonic",https://i.scdn.co/image/ab67616d0000b27315dce25dcd5f5fed84e4c87e,05HRoAzjR1LdHRSC9SQiV9,France
Piotr Banach,Unknown,,3yYVyvTPkxYXnq36UCiItL,Poland
HOPE RECORDZ,Unknown,,4xfjXCREhwO1eJq1ZY9wST,United States
Artist Reaching Christ,Unknown,https://i.scdn.co/image/ab67616d0000b273e5bf77ba8acaf1d7c0f35598,4IeTirAIlJFix9yndvZd6T,United Kingdom
Ron D. Komie,Unknown,,4Bl3I8RfCJ5Ly10p68rTfy,United States
Sirr TMO,footwork,https://i.scdn.co/image/ab6761610000e5eb53ce540b14807fa03fb5bb0f,7wMCA0Cx8O1adCSiTV1IMY,United States
Pax Soloman,sleep,https://i.scdn.co/image/ab67616d0000b273b311edce5964065401066482,7lPIQjl1EboMXeIKVogpRg,United Kingdom
Squarz Kamel,Unknown,https://i.scdn.co/image/ab6761610000e5eb75b067c7ab4b0d890275f1d1,0V2Ik0d2ibi4jDC1APgws9,Poland
The Giant Robots,trash rock,https://i.scdn.co/image/ab6761610000e5eb3e87da55cc5f037c11ab1386,3GlvArUUEPt0waxjb2445N,Switzerland
Afflicted Convulsion,Unknown,,523id2EGuvFlM1ZCF2QHaU,Sweden
Bizniz Sensei,Unknown,https://i.scdn.co/image/ab67616d0000b2732eb2a61171411184fc5dc546,4b4lUjCBmG0YFBgm9fbb0U,South Korea
Bejelit,italian metal,https://i.scdn.co/image/ab67616d0000b273b781c0084d75f9af2cf5cf6c,63aKrG0w6Zkh3pugZvCDAy,Italy
Casper de Vries,Unknown,https://i.scdn.co/image/ab67616d0000b273cc64351099fb726a74365b65,0GtV8PQui5Y5g8TcGIi0Vw,South Africa
Cosmik Connection,"experimental jazz, nu jazz",https://i.scdn.co/image/ab6761610000e5eb2271aec19d7f0912711c0f31,7v7pBOC2AxDHiZPq3hmSxx,France
Dave Ralph,Unknown,https://i.scdn.co/image/ab6761610000e5eb120304c663645e6919bc2de4,1nL1VdHq63XgqgipSzWgHr,United Kingdom
Engraved Disillusion,Unknown,https://i.scdn.co/image/ab6761610000e5ebd624424f2daa2f634c0ce842,678MMtl8OFow3kAkTEMTih,United Kingdom
Enversos,belo horizonte indie,https://i.scdn.co/image/ab6761610000e5ebf8f06c988a3745da520d5319,44B8JRXAjbU7YpEalgLHzR,Brazil
Everything Absent Or Distorted (A Love Story),Unknown,https://i.scdn.co/image/ab67616d0000b2731b919b39932b874b5dade8aa,0GFzT0kzKSN4ARtvIW2LaU,United States
Gin Lee,"cantopop, malaysian mandopop",https://i.scdn.co/image/ab6761610000e5eb3a9acb1feeeaa09ebe8a9849,0UtXMxHMXhwQUI6G6TFDt1,China
Gluntan,"danseband, trondersk musikk",https://i.scdn.co/image/d811a3832431734243beb4277fa81a4049ff54ac,3uS8u4xUsDIMALlfwsmNpI,Norway
GrooVenoM,saxony metal,https://i.scdn.co/image/ab6761610000e5ebfad8e750c28316aa322ac4d5,20AbdfBnQR7WGsQsn3BwBX,Germany
Ilona Csakova,"classic czech pop, czech pop, slovak pop",https://i.scdn.co/image/ab67616d0000b2736d615c90f8734f10af12a7cc,6ybAgjpQNSHb8CgahUCQB9,Czech Republic
Jo Squillo,Unknown,https://i.scdn.co/image/ab6761610000e5eb05f2dc0a44a665c26e76ff6a,12w3NBZ8q6GnSfAzNy19Dl,Italy
Mainekk,Unknown,https://i.scdn.co/image/ab67616d0000b2734f8a7666ec6119ae8eaa25d8,3C5JoulwpqstWyuqoxlo7n,Estonia
Mel Lewis,"jazz drums, jazz orchestra",https://i.scdn.co/image/5d507aaca474e937bcf23af030fca71e3c3054f5,6tWRPRLzfmckBpyR8g4Nnw,United States
Oruga de colores,Unknown,https://i.scdn.co/image/ab67616d0000b2738c7c570aa66d07933bdac7d6,1qEkwuHhuh5hhDHACdZffy,France
The Secluded,frankfurt indie,https://i.scdn.co/image/ab6761610000e5eb03319804defda6c661c0a7f4,2aU5Tkzddq58NKOVGNSBT3,United Kingdom
Silvia Olari,italian pop rock,https://i.scdn.co/image/ab6761610000e5eb90927202776b91a054e703ae,0WrNGZr9fytx6uWUKJ3Pcr,Italy
Spherical Harmonics,Unknown,https://i.scdn.co/image/ab67616d0000b2737f7c2823dba9124e8f1d14b3,6zmgXBf7eD1SpC4O5NJo0H,United Kingdom
Street People,Unknown,https://i.scdn.co/image/ab67616d0000b27389adfd320e1b0dac6d2823cf,7Krwyhy4UqmQbOtYaZTiiW,United Kingdom
Tersivel,"black metal argentino, folk metal latinoamericano",https://i.scdn.co/image/ab6761610000e5ebfe05f6f20e39df686f5a16c8,34ezOg9ZEcpw8lAFDQgmcO,Argentina
THE PIG MUST DIE,Unknown,https://i.scdn.co/image/ab67616d0000b273b280872112ea2f77fd59ffeb,0gAvR8gfYkX1zxd6r8SzDB,Germany
